probeID	BETA	SE	P_VAL	FDR	DeltaMeth	N
cg09301222	6.69017509602383e-08	2.46034752415168e-08	0.00654401788438157	0.927142350395994	0.0344084436257965	414
cg12190125	-6.60964715737302e-08	2.43171004996211e-08	0.00656566794092407	0.927142350395994	-0.12500151570467	414
cg01308252	3.99461510715483e-08	1.47052115770778e-08	0.00659837338548823	0.927142350395994	0.0445738024851667	414
cg06064725	6.24698782643244e-08	2.30892688439234e-08	0.00681850957297035	0.927142350395994	0.0947741225911176	412
cg01599709	8.70405792960138e-08	3.22065606335886e-08	0.00688050859476993	0.927142350395994	0.155783907913609	414
cg03494825	-1.29431724732406e-07	4.81421276946055e-08	0.00717666268349651	0.927189108187173	0.149750444163101	414
cg12535402	1.59931223554812e-07	5.98446265039882e-08	0.0075301652306887	0.933246667360191	-0.223997510616395	413
cg19778413	-6.23972833109864e-08	2.34665658874186e-08	0.00783760894045525	0.934341476627849	0.115305166109765	414
cg06375062	6.71225394543437e-08	2.53102036571808e-08	0.00800176715255723	0.934341476627849	0.119233032623907	412
cg16014060	1.36517319867401e-07	5.15283762616405e-08	0.00806439094664196	0.934341476627849	0.14852395332868	414
cg26738010	6.40915561348733e-08	2.43531255415995e-08	0.00849441065894092	0.935130524012174	0.118551196837998	414
cg14965477	-3.03940407084359e-08	1.16983529830374e-08	0.00937283595641288	0.940364144129927	0.0162244260902435	414
cg15425670	6.78301530788221e-08	2.62298982317311e-08	0.00971008371823945	0.942351923997217	0.0822447473756123	413
cg02152128	6.58187554414953e-08	2.55014721943532e-08	0.00985206726463897	0.943588691532209	0.105159301238142	414
cg15062725	2.22462094194956e-07	8.76175988768598e-08	0.0111166158060866	0.95464439463334	-0.118289172207509	414
cg19542548	-1.50090063422413e-07	5.9188265154465e-08	0.0112188294330488	0.95464439463334	0.207788554858267	414
cg20178757	-9.0171482883535e-08	3.57556709275169e-08	0.0116729785926252	0.959380397640284	0.128994748983375	414
cg01603234	-1.00948301275929e-07	4.03907195067649e-08	0.0124440865036436	0.96520551145793	0.0956284932821948	411
cg21461720	6.12153574941649e-08	2.48365457662691e-08	0.0137116868949084	0.97053883761844	0.129042043059628	414
cg04351236	-7.40164578248263e-08	3.00383820325706e-08	0.0137372064478255	0.97053883761844	0.0659219037876011	414
cg10227077	-6.34645308081244e-08	2.58511481742619e-08	0.0140885163855372	0.975893882398984	0.0842209817322667	413
cg00227781	-2.82535111569478e-08	1.15143961780644e-08	0.0141373129425757	0.975893882398984	0.0291875100640835	414
cg05082965	-2.91490799628849e-08	1.18796752888149e-08	0.0141397511570207	0.975893882398984	0.0298636601013927	413
cg02726278	-8.17753472116128e-08	3.36200114756191e-08	0.0150015580740867	0.977427916317083	-0.136756918487809	413
cg01640506	-3.28114027959554e-08	1.349231035634e-08	0.015021533976949	0.977427916317083	0.0469487440772696	414
cg16049707	-2.49874409708451e-08	1.02872185407105e-08	0.0151413964654161	0.978491601551806	-0.0266913846057749	414
cg05195050	-6.11418496228106e-08	2.52451608894667e-08	0.0154385981773396	0.979623009715987	0.114982593402626	412
cg16917903	1.01797936652835e-07	4.20381370514255e-08	0.0154539833756175	0.979623009715987	0.0846061166097496	405
cg03070194	-3.62868635856648e-08	1.49927468108863e-08	0.0155079392259542	0.979623009715987	0.0450095860518863	414
cg21427902	-6.62608698766859e-08	2.75238189155156e-08	0.0160665165065106	0.980801412261821	0.109881907309574	413
cg22562363	-9.72861421609479e-08	4.0482427945779e-08	0.0162536450909672	0.980801412261821	-0.237847449175887	414
cg15703314	5.43517919783058e-08	2.26316036622356e-08	0.0163240739296569	0.980801412261821	0.0914262374836265	414
cg02004632	1.01081674233563e-07	4.26223047965255e-08	0.0177128093961487	0.989535226746401	0.0773130230224273	414
cg17377797	-1.17068156390425e-07	4.96227962556002e-08	0.0183163164697842	0.992009210643555	0.182462997454547	414
cg13448814	-2.40006438898293e-08	1.01794935160593e-08	0.0183863475431335	0.992286933897776	0.0164176434222033	414
cg24291279	3.84779429729158e-08	1.63527247027379e-08	0.0186226899907065	0.992408065103551	0.0611326779995508	414
cg27230882	8.21734725853038e-08	3.49996504934347e-08	0.0188827853901245	0.992408065103551	0.392723321680208	414
cg20323509	-1.44213457864698e-07	6.14730082059094e-08	0.0189779456592852	0.992408065103551	0.219730571769623	414
cg12032396	4.07079907605437e-08	1.73937600798174e-08	0.0192641797836832	0.992408065103551	0.0701745460471895	414
cg17886164	-3.5915766828794e-08	1.53572220970546e-08	0.0193515333843127	0.992408065103551	0.0255161611563098	414
cg18942631	9.52014816616115e-08	4.08639862106617e-08	0.0198211674127455	0.992408065103551	-0.200838937145796	413
cg04453138	2.10873239137051e-07	9.05234721277137e-08	0.0198332881384345	0.992408065103551	-0.212099864895678	413
cg08832266	-1.05772182444668e-07	4.54139615434835e-08	0.0198554894253464	0.992408065103551	0.10192623909036	410
cg10537017	8.74478701562141e-08	3.75517324854855e-08	0.0198733396709946	0.992408065103551	-0.16920511863509	413
cg26826329	9.90318639771878e-08	4.25287702916526e-08	0.0198810522310458	0.992408065103551	0.0728377996579024	412
cg15837832	-3.50134278579952e-08	1.50565398578709e-08	0.0200472107939469	0.992682059870536	0.0346854325310467	414
cg14208664	-4.79875337822975e-08	2.06549589933216e-08	0.0201633860658022	0.99348162982709	0.06860077065154	414
cg07196761	3.71426726835146e-08	1.60108385285222e-08	0.0203492334132971	0.994237065497971	0.0660060862496537	411
cg06053651	8.45403623648269e-08	3.65585098612494e-08	0.0207519396455809	0.996891969061975	0.114328674148407	414
cg17751776	1.30981567922216e-07	5.66713987154096e-08	0.0208192471590378	0.997241780245845	0.111594568365672	414
cg10083824	-8.04214656983575e-08	3.4807593878204e-08	0.0208628398782227	0.997244228525711	0.182397425990421	413
cg16061761	-6.06500725570712e-08	2.62506797023651e-08	0.020864961009441	0.997244228525711	-0.174909169184091	413
cg25214158	-2.60019871526903e-07	1.12551634107907e-07	0.0208755666261719	0.997244228525711	-0.251167050726394	414
cg16451527	-1.70072851247821e-07	7.3665854553091e-08	0.0209598628499265	0.997731689693586	0.306693397828156	414
cg21852513	7.5172063951642e-08	3.25814374057168e-08	0.0210433796801114	0.997731689693586	0.0717556661641241	414
cg24007800	5.89713446682487e-08	2.56766684538142e-08	0.021636466993981	0.999004195063761	0.0719835136064629	414
cg25964180	6.32264090171939e-08	2.76068150216525e-08	0.0220070364110647	0.999004195063761	0.0985044995774059	414
cg00244983	-5.55880751166719e-08	2.42942598780785e-08	0.0221307897693355	0.999004195063761	0.0858554948550654	414
cg05058734	-4.95798106719785e-08	2.16783209992095e-08	0.0221918101265863	0.999004195063761	0.0486274539922317	413
cg03637906	-1.01162911236649e-07	4.44120727351987e-08	0.0227370308129983	0.999004195063761	0.0664134733620623	398
cg01314391	-6.02349391710941e-08	2.64495507571251e-08	0.022765209836355	0.999004195063761	0.058313135215401	414
cg20222568	-4.55618419204535e-08	2.00192067572984e-08	0.0228516089595268	0.999004195063761	0.177980493370186	413
cg13152158	4.97497338653713e-08	2.18781488479754e-08	0.0229692202668533	0.999004195063761	0.124480653510201	412
cg23533513	2.95192660048355e-07	1.29939250841003e-07	0.0231001414882789	0.999004195063761	-0.194644935636217	414
cg15151749	1.2138994077289e-07	5.34670337013808e-08	0.0231851527930408	0.999004195063761	0.19791296368953	414
cg20511268	2.24572887371721e-08	9.90480226663921e-09	0.0233711008139739	0.999004195063761	0.0241577401606025	414
cg00623498	4.31546611056245e-08	1.90444882060929e-08	0.0234518628215133	0.999004195063761	0.0701139579036854	413
cg13633866	5.25028340717608e-08	2.32251501257306e-08	0.0237838784455947	0.999004195063761	0.118992705690459	412
cg01484716	6.55575429048942e-08	2.91194545307417e-08	0.0243645542178694	0.999004195063761	0.126106611012109	412
cg19775672	8.27286463234857e-08	3.68042253382809e-08	0.0245887576270368	0.999004195063761	0.0740518466928701	414
cg08015107	-3.61405832569775e-07	1.60847106933933e-07	0.0246470275724634	0.999004195063761	-0.316320200273958	414
cg24998770	-5.56424358755606e-08	2.47743056576217e-08	0.0247057004720912	0.999004195063761	0.158069109468414	412
cg27256629	-5.72397270822081e-08	2.54878657875094e-08	0.0247191392593562	0.999004195063761	0.152514135087501	413
cg22536808	-2.26694388127e-08	1.01193271426528e-08	0.0250771583967129	0.999004195063761	0.0168760040492965	412
cg00016913	1.98429949960847e-07	8.86602172698275e-08	0.0252148893412414	0.999004195063761	0.12638498980561	414
cg08620479	5.6825659808024e-08	2.54101255154497e-08	0.0253295604155866	0.999004195063761	0.0623525926046065	414
cg14179575	-6.54081703877827e-08	2.93108505074543e-08	0.025645753326829	0.999004195063761	0.17625476758644	414
cg23039636	5.79963353484822e-08	2.60139713158008e-08	0.0257852894079041	0.999004195063761	0.0945672463294378	414
cg22333412	1.00321665766602e-07	4.50035836438372e-08	0.0258010777215356	0.999004195063761	0.207574208213753	413
cg02924372	3.19672469026475e-08	1.43663245608138e-08	0.0260710776022846	0.999004195063761	0.0513932271635839	413
cg00281725	-1.87522326905609e-07	8.42816241081689e-08	0.0260846527784321	0.999004195063761	-0.179299756382571	414
cg20602417	-3.16683030969129e-08	1.42374507411097e-08	0.0261285433899759	0.999004195063761	0.0451962728091776	414
cg14729456	5.81869415023827e-08	2.61727080884996e-08	0.0262028914336198	0.999004195063761	-0.15539967638157	412
cg04591132	2.6279041797992e-08	1.18393546705407e-08	0.0264435785478477	0.999004195063761	0.0285129369357791	414
cg12431087	4.32972890662675e-08	1.95396479913107e-08	0.0267005143981998	0.999004195063761	0.0526517084578692	413
cg02136849	8.1575335834008e-08	3.68358900226381e-08	0.0267901920332779	0.999004195063761	0.0816017212798877	414
cg00860225	1.10176021527981e-07	4.98325783194156e-08	0.0270411307802587	0.999004195063761	0.088194526971286	414
cg04972745	-2.29371128338636e-07	1.03753493656619e-07	0.0270544280391096	0.999004195063761	0.209422314062604	414
cg27469991	-5.83026125379256e-08	2.65563638848337e-08	0.0281328357023662	0.999004195063761	0.061405394146218	413
cg16978797	-2.85251840957014e-08	1.29944430104882e-08	0.0281504527894007	0.999004195063761	0.0280765970184136	414
cg06856329	-3.06184833600202e-08	1.3966487280231e-08	0.0283591264100099	0.999004195063761	0.0298032498700347	414
cg12630522	-2.25316812824443e-08	1.02982624913587e-08	0.0286760894429078	0.999004195063761	0.016321331156538	414
cg26684131	5.02772788268724e-08	2.30243778019877e-08	0.0289876690955968	0.999004195063761	0.12248317439317	411
cg11930564	-1.08665760175494e-07	4.98719294308658e-08	0.0293393761850864	0.999004195063761	0.100675293000119	414
cg05643613	6.35844923414776e-08	2.92354186554907e-08	0.0296366359112068	0.999004195063761	0.0672406900186118	414
cg16177830	7.97544650149654e-08	3.67208372837309e-08	0.0298622233718153	0.999004195063761	-0.179163885309102	414
cg04930982	-5.73698794097288e-08	2.64222559563393e-08	0.0299106894060594	0.999004195063761	0.157077127647274	414
cg21324308	9.0284979418502e-08	4.16319403735548e-08	0.030109499814373	0.999004195063761	0.156970715075183	413
cg09401463	-3.02870767515998e-08	1.40022269648111e-08	0.0305397524331731	0.999004195063761	0.021393394742913	414
cg05007097	8.68983557052336e-08	4.01920035756797e-08	0.0306119554706339	0.999004195063761	-0.195749665418191	414
cg05667256	-4.65865228676164e-08	2.15763647868641e-08	0.0308388377730024	0.999004195063761	0.0639250625887861	414
cg23394420	-5.18080622638279e-08	2.40473803954612e-08	0.0312075590814383	0.999004195063761	0.042708362780411	413
cg17606183	1.4290050691405e-07	6.64163284966552e-08	0.0314298993732639	0.999004195063761	-0.196356851215259	413
cg16840616	-3.84574078424062e-08	1.78839898938267e-08	0.0315250202961079	0.999004195063761	0.075307521855934	412
cg10473907	-5.78659478328285e-08	2.69268972859193e-08	0.0316342658056795	0.999004195063761	0.173234168243144	414
cg21860675	-4.69934297531101e-08	2.18717006474751e-08	0.031666507141169	0.999004195063761	0.0909263135389549	411
cg19581424	-6.25838319548536e-08	2.91399893756124e-08	0.0317379315344238	0.999004195063761	0.0763920965572096	414
cg04003500	4.57097648919662e-08	2.12988145751762e-08	0.0318635821879235	0.999004195063761	0.0605871334403353	414
cg12498094	5.29945862480153e-08	2.47325672704487e-08	0.0321368238726559	0.999004195063761	0.165995698212593	410
cg14423702	8.33237071248222e-08	3.89653339653071e-08	0.03248379931232	0.999004195063761	0.128125160724575	414
cg15967449	-3.01664657991613e-08	1.41087868780677e-08	0.0325059331120335	0.999004195063761	0.0435833169484049	414
cg03836621	8.76855424042445e-08	4.10374395461622e-08	0.0326207235623957	0.999004195063761	0.11338523757651	413
cg17225591	3.17847814659342e-08	1.49107485347922e-08	0.0330340612106234	0.999004195063761	0.0487592426591313	414
cg21067745	5.58792336988321e-08	2.62998383519436e-08	0.0336117577510917	0.999004195063761	0.0617529011289833	413
cg20556216	-9.02863266400805e-08	4.25251116076336e-08	0.0337429864543222	0.999004195063761	0.0965149981026768	414
cg27537740	-4.99285734930006e-08	2.35660863140188e-08	0.034119035019977	0.999004195063761	0.136696877642737	413
cg12944340	-2.53732141330454e-08	1.19957124455372e-08	0.0344137347046928	0.999004195063761	0.0215933504645114	412
cg03646096	-3.79174031543156e-08	1.79400776656421e-08	0.0345529958577198	0.999004195063761	0.0635720903082315	414
cg20071670	-1.35346926330147e-07	6.40509198787875e-08	0.034590970512578	0.999004195063761	0.200804496339801	414
cg13022993	5.39980108895831e-08	2.56902687707567e-08	0.0355632815453346	0.999004195063761	0.144263538624528	413
cg04892651	5.46497477479399e-08	2.60092459910827e-08	0.035626382079428	0.999004195063761	0.094003064919812	414
cg22333259	-2.81860797166966e-07	1.34184376086524e-07	0.0356806141503086	0.999004195063761	0.171345448851103	414
cg00433406	9.30582913982982e-08	4.43316716477848e-08	0.0358047477684858	0.999004195063761	-0.185330130376354	414
cg24638828	8.85865343853579e-08	4.23035194782306e-08	0.0362537379814473	0.999004195063761	-0.127611642805575	414
cg12957986	6.45169291891372e-08	3.08142506265592e-08	0.0362834366232761	0.999004195063761	-0.213611492198382	413
cg00544901	-1.99927852680529e-08	9.55025172411515e-09	0.0363107699036572	0.999004195063761	0.0261989903326229	411
cg01071534	5.12787786420389e-08	2.4532019792403e-08	0.0365926975684477	0.999004195063761	0.107648335738729	414
cg10953317	8.06831938489947e-08	3.86824079899508e-08	0.036998085192466	0.999004195063761	0.136098970948778	414
cg17099016	1.15019821198074e-07	5.53370437782651e-08	0.0376603785415357	0.999004195063761	0.0853430729126813	414
cg08134671	-3.33131331775254e-07	1.60370941871944e-07	0.037778035229448	0.999004195063761	-0.211259376348658	414
cg13708301	-4.67617317053909e-08	2.25219018760545e-08	0.0378682372949039	0.999004195063761	0.0646916521432699	414
cg08481112	-1.52122445530551e-07	7.33579086009492e-08	0.0381069906238062	0.999004195063761	0.10884143346688	414
cg06241812	-5.40999573041205e-08	2.61095447146748e-08	0.0382619386224069	0.999004195063761	0.147662445856006	412
cg04990420	-6.63691246967909e-08	3.20517075502892e-08	0.0383878500658154	0.999004195063761	0.129593339724615	414
cg22663995	-4.17647172930634e-08	2.01733443680337e-08	0.0384249905088556	0.999004195063761	0.0411173823213706	414
cg21171625	8.62761580040161e-08	4.17041665601486e-08	0.0385680590361521	0.999004195063761	0.0535390491920363	414
cg07701909	3.46366121615315e-08	1.67808000584476e-08	0.0390118358670576	0.999004195063761	0.115052133375798	414
cg03424478	-4.67140240957171e-08	2.26817643853283e-08	0.0394424399257515	0.999004195063761	0.070246022052461	413
cg23530707	3.51780174835336e-08	1.70815499996551e-08	0.0394544037020604	0.999004195063761	0.113534433002496	412
cg02798576	-6.9428837013953e-08	3.38118148510889e-08	0.0400347840943862	0.999004195063761	0.0744434125870876	413
cg14058932	4.31780174042089e-08	2.10317363566101e-08	0.040073210819321	0.999004195063761	0.0796158895288852	414
cg01213651	5.65615935222462e-08	2.75528667235217e-08	0.0400882153186033	0.999004195063761	0.0633654213646672	414
cg10239816	-3.16548496379155e-08	1.54234985390645e-08	0.0401329374093023	0.999004195063761	0.0445939322129806	414
cg06316121	5.27122800125106e-08	2.57304653878769e-08	0.0404980170864315	0.999004195063761	0.157940774905981	413
cg12449404	6.25977606136716e-08	3.05694866752427e-08	0.040587406566463	0.999004195063761	0.106984534732459	412
cg08294946	3.73197817553063e-08	1.82372844678513e-08	0.0407224075802157	0.999004195063761	0.031181946689448	403
cg11151820	-1.54798707469907e-08	7.57683235183558e-09	0.0410471829408178	0.999004195063761	0.0192029450799609	414
cg26467809	4.16208486006889e-08	2.03993717140689e-08	0.0413204036231209	0.999004195063761	0.102050351739037	412
cg06632762	3.14139482546749e-08	1.54224329797301e-08	0.041660099767595	0.999004195063761	0.0341695224755045	409
cg11401796	7.7401578416962e-07	3.80030466211399e-07	0.0416780740317511	0.999004195063761	-0.579376951614887	414
cg25851842	-2.29030066728431e-08	1.12492054475951e-08	0.041753708322487	0.999004195063761	0.0259579482514423	414
cg09835220	3.8418109870585e-08	1.89044080051259e-08	0.0421303515243354	0.999004195063761	0.130913941658203	412
cg10605064	1.64522686095166e-07	8.11194663963764e-08	0.0425446388917589	0.999004195063761	-0.197142828891449	414
cg25130993	-2.12896585939006e-08	1.04978116051753e-08	0.0425593082854239	0.999004195063761	0.0396921947246657	413
cg11082630	-1.18252217196529e-07	5.83146878734075e-08	0.042577699980685	0.999004195063761	0.166779321012776	414
cg13919631	-4.40543466158648e-08	2.17310676416315e-08	0.042636665164099	0.999004195063761	0.120726410612889	412
cg13180224	2.26784023211549e-08	1.12168657370462e-08	0.0431956986187998	0.999004195063761	0.0244737948012584	413
cg21781988	-2.92308530286498e-07	1.44719004718269e-07	0.0434004914646775	0.999004195063761	0.229680291930289	414
cg17977197	1.08666709382923e-07	5.38214249077002e-08	0.0434848008182175	0.999004195063761	0.134805133083185	414
cg04453550	8.62059657455505e-07	4.27695942863244e-07	0.0438428682840498	0.999004195063761	-0.426360313347545	414
cg23638224	4.32417457918806e-08	2.14749086550668e-08	0.0440521838753691	0.999004195063761	0.0855963669381017	413
cg18204158	5.32860237835619e-08	2.6464827066403e-08	0.0440656510308106	0.999004195063761	0.0816322546512047	414
cg23548640	-2.72323587444563e-08	1.35656028039657e-08	0.0447010684260896	0.999004195063761	0.110548398025371	413
cg08246632	3.54176735233011e-08	1.7671677352931e-08	0.0450480481531133	0.999004195063761	0.0723695207108247	414
cg04900565	-4.10591301058868e-08	2.05169282894204e-08	0.0453674114270495	0.999004195063761	0.0723762977799398	414
cg25307318	-3.93658851753701e-08	1.96763642399562e-08	0.0454281095206874	0.999004195063761	0.049139538210967	414
cg23764900	1.09328296766983e-07	5.47009524400654e-08	0.0456457650045989	0.999004195063761	0.151470631439975	414
cg06144905	1.4813220298623e-07	7.41506322743207e-08	0.0457470219280535	0.999004195063761	-0.223949375493211	414
cg08957564	3.87994729894532e-08	1.94346061800877e-08	0.0458891404893675	0.999004195063761	0.0992419488921393	413
cg07319528	-2.7198290240738e-08	1.36601854582639e-08	0.0464739583091184	0.999004195063761	0.0302220660584005	413
cg20396782	6.48302194348657e-08	3.26149914480606e-08	0.0468401257609559	0.999004195063761	0.159493177496997	414
cg23319285	-1.1714325892728e-07	5.92941542258346e-08	0.0481967957602589	0.999004195063761	0.120342703531032	414
cg08834269	3.26173173038609e-08	1.65232737112668e-08	0.0483791624051452	0.999004195063761	0.0453107925745313	414
cg01359822	2.97395396976603e-07	1.51142966352854e-07	0.0491091305960946	0.999004195063761	-0.241720301912086	414
cg15636295	8.61851350413152e-08	4.38417955142573e-08	0.0493192575523546	0.999004195063761	0.141365337541724	414
cg01302745	4.31112799516306e-08	2.19746668516342e-08	0.049778467708132	0.999004195063761	0.118196073103909	414
cg11167446	-4.43810060588203e-08	2.26368565410539e-08	0.0499299050729621	0.999004195063761	0.102918238706775	412
cg04842828	2.99700075642739e-08	1.52934925932797e-08	0.0500358349971841	0.999004195063761	0.0369816452127849	414
cg05044961	-3.5700849022336e-08	1.82380332746399e-08	0.0502893629697442	0.999004195063761	0.0458705677097827	413
cg12144689	-9.55361830478635e-08	4.88171741754352e-08	0.0503451245918174	0.999004195063761	0.089791423012031	414
cg09341423	-3.15385239169753e-08	1.61191562134163e-08	0.050396100001472	0.999004195063761	-0.0437532829068734	414
cg07376219	-3.64557589644291e-08	1.86510072279646e-08	0.0506271332258568	0.999004195063761	0.0881150048870677	412
cg05612973	3.91155099452174e-08	2.00190666754144e-08	0.0507115345426158	0.999004195063761	0.0806172693750168	413
cg18106312	-4.50995003802692e-08	2.31024546529239e-08	0.0509201747975179	0.999004195063761	0.0628002705963373	413
cg26614262	-3.17373095408392e-08	1.62738475419061e-08	0.0511519046382328	0.999004195063761	0.0344002087988433	414
cg06099439	-6.39527816169717e-08	3.2811244082797e-08	0.0512820798811605	0.999004195063761	-0.175178055222229	412
cg26116260	-1.98447320993521e-08	1.02503085726185e-08	0.0528660914885222	0.999004195063761	0.0181458559034958	414
cg01656133	4.2614910038011e-08	2.20293036050634e-08	0.0530560190315044	0.999004195063761	0.0972234731983953	414
cg10947831	-4.57617086577226e-07	2.37387883779219e-07	0.0538901123171961	0.999004195063761	0.363396234619843	414
cg09497752	-4.20427697397564e-08	2.18234969820954e-08	0.0540430990411114	0.999004195063761	0.135586237956132	414
cg12358764	4.0662523740736e-08	2.11469220720054e-08	0.0544979126333747	0.999004195063761	0.0759034552963466	414
cg05899747	5.75081549793111e-08	2.99122563712379e-08	0.05453513250538	0.999004195063761	0.103052990869139	413
cg04230735	-4.66843513675353e-08	2.42842173576834e-08	0.054553520001463	0.999004195063761	0.141257104596743	413
cg15130481	-4.67529180907077e-08	2.4328689278117e-08	0.0546410544952567	0.999004195063761	0.0660406841591589	414
cg15892280	8.24847901092429e-08	4.29778705182564e-08	0.0549541384654062	0.999004195063761	0.146996569629022	414
cg23285465	-2.11800029266347e-08	1.10429421359963e-08	0.0551151459567409	0.999004195063761	0.0292575633660266	414
cg07664027	-4.57648516631021e-08	2.38933112761918e-08	0.055443627238937	0.999004195063761	0.105293444181563	414
cg12058947	2.03423583613274e-08	1.06327319903762e-08	0.0557246739063053	0.999004195063761	0.0413820877050345	410
cg09798879	-2.08586160674576e-08	1.09218697341573e-08	0.0561586243618831	0.999004195063761	0.0233907103209698	414
cg11333436	-4.42380001249697e-08	2.31891529865476e-08	0.0564297063146219	0.999004195063761	0.114182896845973	414
cg14507658	4.11951726428026e-08	2.16314054659209e-08	0.0568561595657212	0.999004195063761	0.117361913693364	413
cg22962698	-1.93680151053048e-08	1.01702135068437e-08	0.0568598942394563	0.999004195063761	0.0197258100836353	409
cg01662650	-3.00272427055965e-07	1.57706956039129e-07	0.0569115197413367	0.999004195063761	0.218829788824526	414
cg08260625	4.16975432145112e-08	2.19390998150546e-08	0.057353887158372	0.999004195063761	0.0543296714069139	414
cg09318120	-4.66763886852495e-08	2.45845194516261e-08	0.0576159106602255	0.999004195063761	-0.0614294260727625	413
cg17574269	4.22508685569134e-08	2.23006936061153e-08	0.0581455667010699	0.999004195063761	0.123675452784984	412
cg09581137	-1.58283004466769e-07	8.35573956062686e-08	0.0581848359222324	0.999004195063761	-0.197946770330371	414
cg14326805	9.27035928748925e-08	4.89621769706178e-08	0.0583084761851228	0.999004195063761	0.104740844748024	414
cg27381549	-5.14010514114851e-08	2.71573360786104e-08	0.0583960056391928	0.999004195063761	0.212115366343105	414
cg13387374	-5.92232079733657e-08	3.13493164027798e-08	0.058873241152115	0.999004195063761	0.0571977155034283	414
cg11376339	3.32369600549778e-08	1.76043789290705e-08	0.0590267691876253	0.999004195063761	0.0699492318696264	414
cg13885609	8.56574876108925e-08	4.53981515643675e-08	0.0591864746525344	0.999004195063761	0.194482036829972	413
cg27597145	-5.84987634711896e-08	3.10480466077333e-08	0.0595464897609667	0.999004195063761	0.0945486539174114	414
