probeID	BETA	SE	P_VAL	FDR	DeltaMeth	N
cg12498094	2.76712493186314e-07	1.08293397477792e-07	0.0106123410037015	0.776644439877028	0.167706451144872	414
cg20178757	-4.7720698843805e-07	1.86825638803306e-07	0.0106404384640395	0.776644439877028	0.130487531419489	419
cg19182267	3.54027864071384e-07	1.38671548558811e-07	0.0106800821637114	0.777755538794922	0.165002544293921	418
cg01534707	2.39943773655604e-07	9.40018830122314e-08	0.0106939952626066	0.777755538794922	0.0610803245856012	419
cg11229273	4.05785122718321e-07	1.59597968910328e-07	0.0110048222640928	0.778307318615058	0.334165204489933	419
cg01136167	7.8970019296274e-07	3.1067278906888e-07	0.0110250665826437	0.778307318615058	0.121970958825821	419
cg23908794	2.68050708167552e-07	1.05719256293589e-07	0.0112288342111069	0.779232296054627	0.0449509040101734	419
cg24336686	2.70611220686882e-07	1.06843819812898e-07	0.0113163973202597	0.779232296054627	0.103301101044671	419
cg22021178	1.42069204405319e-07	5.62117255237039e-08	0.0114912351835559	0.780030248278455	0.0253611085453866	419
cg21723246	-5.25872464807482e-07	2.08203926848076e-07	0.0115449401292435	0.780030248278455	0.142653382851712	419
cg17827850	8.89520163973291e-08	3.52356870736311e-08	0.0115867454568173	0.780030248278455	0.013410896895858	419
cg27536700	-1.9658060866234e-06	7.78892805290874e-07	0.0116078514596548	0.780030248278455	0.224753087165732	419
cg18745184	1.78054282489815e-07	7.05535624067959e-08	0.0116135142919706	0.780030248278455	0.0246317115517584	419
cg07052010	1.56473193125173e-07	6.25414413214584e-08	0.012352456508315	0.781075256466413	0.0360347343299485	419
cg01081189	3.73441822318207e-07	1.49367333166048e-07	0.0124138187584149	0.781569767550004	0.0489725011171233	419
cg08763705	-1.24523304782712e-07	4.99030454060018e-08	0.0125849004195378	0.78328763936904	0.0203811272246449	417
cg05255807	1.69725572549174e-07	6.83551793620517e-08	0.0130282895066163	0.784862997963548	0.042905844900239	418
cg09807524	-5.67900785746171e-07	2.29675710621063e-07	0.0134126626270147	0.786298066315075	-0.174596159041058	419
cg20638357	-1.73927332230511e-07	7.05662225398503e-08	0.0137113024887176	0.786298066315075	0.0799688636222871	411
cg21968796	-3.12194959515145e-07	1.26734750957997e-07	0.0137636658827529	0.786298066315075	0.0731683492806211	419
cg02631767	-2.86478697328039e-07	1.16376186723505e-07	0.0138295388193538	0.786298066315075	0.0911171497420667	419
cg27241889	-1.42092807955906e-06	5.77743405540156e-07	0.0139152051041331	0.787516582504649	-0.23207543669816	419
cg18204158	3.08730422418423e-07	1.2556870370973e-07	0.0139457630139619	0.787882299311706	0.0862363383456606	419
cg17213713	5.26146132788666e-07	2.14269181721469e-07	0.0140673851966921	0.788646429441339	0.262579345635354	419
cg19300225	-2.96048274970961e-07	1.21494027351256e-07	0.0148206958122855	0.79404096458201	0.129718220813268	418
cg04720785	9.17428727391999e-08	3.7872331481197e-08	0.0154173188785565	0.796272868262807	0.0192132279941637	419
cg11817309	1.21513866567684e-07	5.02142660639825e-08	0.0155244661918923	0.796610823667312	0.0196250540246967	419
cg12061531	-7.61848944908111e-07	3.15032653409347e-07	0.0155924695790605	0.796696862302941	0.101304227657404	419
cg27032957	1.73211712270121e-07	7.17752980381888e-08	0.0158109860026611	0.797218000518504	0.0407891544173937	419
cg09246479	-1.11397460092577e-06	4.62790976865326e-07	0.0160806757513005	0.797383885882501	-0.127815600735004	419
cg01552551	3.79801113385398e-07	1.57975770047941e-07	0.0162090913759193	0.797915787690655	0.104166639914367	417
cg21352158	-1.29988958584281e-06	5.42119752799898e-07	0.0164942966533868	0.797978512837924	-0.174362729588786	419
cg26116260	1.24962197435319e-07	5.21177053738418e-08	0.016498738479105	0.797978512837924	0.0158113367594531	419
cg01624305	1.47024745301505e-07	6.13673451879481e-08	0.0165835028407457	0.797978512837924	0.0288675500690192	419
cg11954957	-6.62764322103896e-07	2.7667180362352e-07	0.0165982024653678	0.797978512837924	0.130200602742065	419
cg02657611	-2.6621388647185e-07	1.11350626175215e-07	0.0168130201050558	0.799101592863706	0.118974197097057	418
cg00958241	-2.45952706213031e-07	1.0330662072334e-07	0.0172749504309577	0.801941438197426	0.147117957900552	419
cg13387374	-3.46414889106008e-07	1.4593009415459e-07	0.0176041135198823	0.801941438197426	0.0517402585150483	419
cg26727221	-9.56874702818606e-07	4.05209156130707e-07	0.0182044090469347	0.804200174962078	-0.156151293566202	419
cg01113448	-5.15196688704552e-07	2.1836849781071e-07	0.018309471779779	0.805245566533473	0.143926520028984	417
cg09968461	-4.15327230718923e-07	1.76271411415021e-07	0.0184639523529497	0.805755689930238	0.110521950412638	418
cg00929392	1.51024338682743e-07	6.44618167474346e-08	0.0191370980291157	0.81004304329652	0.0310747009724124	418
cg20063650	-1.73120916353132e-06	7.39560986063528e-07	0.0192393498183333	0.81004304329652	0.219525743532211	419
cg19520855	4.48222584138838e-07	1.91570533661359e-07	0.0192978849796995	0.81004304329652	0.12531309815619	418
cg15357376	-2.66137712561591e-07	1.15021292990418e-07	0.0206780060268581	0.815482243005751	0.139638693591299	417
cg10832589	-4.54729075010059e-07	1.97261714766324e-07	0.0211549860609247	0.816250243894344	0.205311400219067	419
cg02942766	5.15705011792968e-07	2.2380138681746e-07	0.0212059402702493	0.816250243894344	0.100061788492184	419
cg19902195	-3.28703579146983e-07	1.42804457384797e-07	0.0213479236656178	0.81681782903444	0.0900994063453315	417
cg19641266	-1.70536896784582e-07	7.42946917257844e-08	0.0217095475225078	0.818503895692704	0.0342982726830313	419
cg01895482	-1.88389603242369e-07	8.21363502219348e-08	0.0218123162150827	0.818913402841023	0.102856137364504	419
cg08118067	-2.83362245943991e-07	1.23843401936505e-07	0.0221335045543227	0.818977804957376	0.0602252752176188	418
cg12285627	-3.391235056995e-07	1.48318223733739e-07	0.0222274326292476	0.818977804957376	0.117501058630249	419
cg13468036	3.22899590174814e-07	1.42146920977107e-07	0.0231112573924448	0.820434492672773	0.0951793300218332	419
cg00718539	-3.6557837667981e-07	1.60978715726489e-07	0.0231485900308702	0.820434492672773	-0.189521449997222	416
cg22213614	-1.11594360320056e-06	4.91455773306386e-07	0.0231657639637403	0.820434492672773	0.173334004272212	419
cg14696396	-1.10482115751016e-07	4.88096853238536e-08	0.0236031273413628	0.820749556623726	0.0168901907917993	418
cg20772037	-4.76141647209577e-07	2.10411416170971e-07	0.0236413698587831	0.821095449309855	-0.202247185068166	419
cg07591937	-7.50252500932451e-08	3.31785009343265e-08	0.0237430999389848	0.821137128334473	0.0170368308305523	417
cg26666580	2.30126077235194e-07	1.01814669797169e-07	0.0238060622546303	0.821137128334473	0.0680009106751399	419
cg23953396	-8.79693381620243e-08	3.89906332077315e-08	0.0240602414975463	0.821272734461508	0.0127358462277097	418
cg17972013	-2.94014862287235e-07	1.30565230783075e-07	0.0243310035748277	0.821780308509959	0.0918327529742122	419
cg12093443	-3.9830727161278e-07	1.7697027597863e-07	0.0244044475536273	0.822215345239364	-0.208424225976064	419
cg25679471	1.66663414355818e-07	7.41386715094702e-08	0.024576464456271	0.822340154696031	0.0398954605105262	419
cg23987054	2.24076141969832e-07	9.97778243248624e-08	0.0247199658432879	0.822443907563705	0.0522406803345027	417
cg01284128	-8.6466841487841e-07	3.86116669087174e-07	0.0251301124832372	0.82330832946998	0.117101273758114	419
cg07012062	1.97543841037823e-07	8.8219111993289e-08	0.0251402479544198	0.82330832946998	0.101028985307005	419
cg10572943	1.7573766343338e-07	7.84915552674095e-08	0.0251600022141926	0.82330832946998	0.0420661654324603	418
cg11640063	1.37379654399711e-07	6.14084468178123e-08	0.0252768065312966	0.823357062465595	0.0212254307122183	419
cg08326933	-2.52494279620753e-07	1.13391500322842e-07	0.0259641304649847	0.824390014630215	0.0830944161251101	418
cg01640506	1.37817934316834e-07	6.20189861744625e-08	0.0262705078170536	0.824390014630215	0.0502128223707649	419
cg24535046	-2.56659170314398e-07	1.16237136189651e-07	0.0272397314838865	0.824390014630215	0.13044437506257	417
cg02030141	-4.30745882683105e-07	1.95381301185606e-07	0.0274792044846361	0.824390014630215	0.075598816434684	419
cg16641915	1.45157716451563e-07	6.60860224110829e-08	0.0280564259189388	0.824390014630215	0.025465242347605	418
cg13075942	-2.80515425611153e-07	1.27799628311202e-07	0.0281662687813454	0.824390014630215	0.128249655338796	418
cg19778413	-2.92079584076989e-07	1.33205199400177e-07	0.0283287066687644	0.824787423694137	0.114697333343199	418
cg21302727	-2.47773663108087e-07	1.13036089797045e-07	0.0283804301656904	0.824913481339928	0.0754750010059745	419
cg11180129	-1.73801332192191e-07	7.93097450995459e-08	0.0284210752884038	0.824980941904878	0.0613493141599316	418
cg01292793	7.03041608936386e-07	3.21044939594051e-07	0.0285348125660444	0.825495726657912	0.0970180908062779	419
cg20155440	-1.30343791673786e-07	5.96380393003946e-08	0.0288462418849845	0.826337685150938	0.0272516368429378	419
cg13887205	1.57228195191024e-07	7.22844943056206e-08	0.0296203519839382	0.827522730627761	0.0329272553656294	418
cg01858712	3.28430615360215e-07	1.50997754380072e-07	0.0296249060383156	0.827522730627761	0.344878369140857	419
cg25104430	2.23489717765708e-07	1.02786807935086e-07	0.029682348637835	0.827522730627761	0.0561412657546054	419
cg11783014	-1.83679342730963e-07	8.45319564312539e-08	0.029787973968921	0.827522730627761	0.102463422529696	417
cg21285773	-2.7829366278391e-07	1.2810012740432e-07	0.0298202424334828	0.827578406914136	0.159996838352247	417
cg07088622	-9.45732082449864e-07	4.35573258697906e-07	0.0299133820206787	0.82793948847031	0.135361624345899	419
cg08007639	2.47948736159422e-07	1.1444194656505e-07	0.0302661578162689	0.828026848519166	0.151321201002418	419
cg14095983	1.79621305644536e-07	8.29537601362594e-08	0.0303633079444469	0.828026848519166	0.0422363574957124	416
cg01457654	1.90700187494223e-07	8.82574192774591e-08	0.0307164350982351	0.828026848519166	0.0493186933932145	419
cg09341423	1.63528912446686e-07	7.56890146297309e-08	0.0307311267507649	0.828026848519166	-0.0446875756282882	419
cg20677962	1.96501501205702e-07	9.09762068572625e-08	0.0307787163987556	0.828026848519166	0.0360024520102133	419
cg19470832	-7.61540030811438e-07	3.52643183741692e-07	0.0308098424389468	0.828026848519166	0.177749920838405	419
cg25388349	-3.36056765691073e-07	1.5619543283042e-07	0.0314355988897806	0.828500963125354	0.149230410831747	418
cg14564722	2.91060557176745e-07	1.3567105350507e-07	0.0319256612053421	0.828500963125354	0.167853316690758	415
cg06153448	1.49166157179942e-06	6.9632160403734e-07	0.0321772261453195	0.828500963125354	-0.226058346131696	419
cg04514683	4.43152255307631e-07	2.08213940352038e-07	0.033308029511042	0.830459233423503	0.165957707796516	419
cg24775180	-2.47994094537233e-07	1.16985916532943e-07	0.0340176159480237	0.831665651424676	0.119467599738772	419
cg15726813	-2.07891913140992e-07	9.80834523493829e-08	0.0340447601703739	0.831665651424676	0.123278770216285	419
cg19960420	2.31508404218978e-07	1.09485101587106e-07	0.0344709039530825	0.831665651424676	0.0903467035192458	419
cg00069815	3.2125614917518e-07	1.52027875908513e-07	0.0345888074775329	0.831665651424676	0.0740534961543196	419
cg12829325	2.11215709191728e-07	9.99661309029102e-08	0.034611664831319	0.831665651424676	0.0492540541838923	419
cg21118545	1.19035014636624e-07	5.63818646775343e-08	0.0347526533564904	0.831665651424676	0.0236389030032096	419
cg13620028	1.64309646160312e-07	7.79842267930796e-08	0.0351210473340761	0.831665651424676	0.0426995714524663	419
cg16321293	-2.28725780925903e-07	1.09162828263488e-07	0.0361468498041151	0.833143634758662	0.0553450056017197	419
cg00809399	2.77603449133603e-07	1.3318669756261e-07	0.0371312387879133	0.835444629932864	0.220802541437851	419
cg15545861	1.816280614376e-07	8.72043462542203e-08	0.0372706611424586	0.835444629932864	0.0498131907641927	419
cg25635000	-2.06418578004479e-07	9.91108860409895e-08	0.0372782685757655	0.835444629932864	0.0586768679155051	417
cg10103850	5.09136842414975e-07	2.45375533344152e-07	0.0379931032926101	0.835678511390543	0.336975013990496	419
cg17532978	3.38569383672332e-07	1.63741161422521e-07	0.0386672166659157	0.835678511390543	0.085793569823756	419
cg10713951	1.60254771898152e-07	7.75059135817386e-08	0.0386733478125765	0.835678511390543	0.0585901910107182	418
cg00898486	-2.59234613776258e-07	1.25812544278392e-07	0.0393523855205428	0.835738133243308	-0.195633676542073	418
cg04567315	4.31971730133017e-07	2.10005635599475e-07	0.0396907434294848	0.836269233682657	0.0472291840659238	417
cg14172428	-3.11078458242762e-07	1.51724167324848e-07	0.0403361943477971	0.83654289449765	0.0728220362065181	419
cg26565406	1.3278397207968e-07	6.47749787459798e-08	0.040371563682258	0.83654289449765	0.0388032970490085	419
cg19044279	1.93134220647827e-07	9.42728754986281e-08	0.0404941779120318	0.83654289449765	0.0531127648821577	419
cg01576146	-3.51403982755949e-07	1.71816408514008e-07	0.0408322400184143	0.83654289449765	0.115932926223625	419
cg24384472	-3.96797004028369e-07	1.94246755099335e-07	0.0410774754088855	0.836548682512271	0.100410510139097	418
cg22628146	2.62548100419027e-07	1.28595000309166e-07	0.0411846268584799	0.836548682512271	0.0678743554959796	419
cg26467809	2.10037556645641e-07	1.02950058944782e-07	0.0413315253939457	0.83704649768955	0.114428023912687	417
cg05155058	-1.15693920480382e-06	5.67089469863244e-07	0.0413368588734171	0.83704649768955	-0.229628023716981	419
cg08531746	-3.02460333098693e-07	1.4831078090843e-07	0.0414132649110244	0.83724884444471	0.125632485676497	419
cg14837480	4.25103071113852e-07	2.08687385476692e-07	0.0416467446497926	0.83724884444471	0.120404826014784	418
cg02988118	-1.82980803622646e-07	8.98543018977234e-08	0.041708526922042	0.83724884444471	0.150550949560435	418
cg13022993	2.57043226425759e-07	1.2624445644531e-07	0.0417427890837515	0.83724884444471	0.143784774710593	417
cg13928866	-7.46069042397142e-07	3.66516664441664e-07	0.0417939049681155	0.83724884444471	0.124006787762523	419
cg13212186	-6.56568939130608e-07	3.22847921150395e-07	0.0419840015524985	0.83724884444471	0.147682522080744	418
cg07858069	1.91753447706259e-06	9.47114949656519e-07	0.0429078520679731	0.83724884444471	-0.261685668021497	419
cg11401796	3.63915541293214e-06	1.80095314192484e-06	0.0433125898670211	0.83724884444471	-0.472914882103504	419
cg14280330	-2.55638868143131e-07	1.26524087632293e-07	0.0433340488864403	0.83724884444471	0.109481031766389	417
cg15531369	-3.56649750715203e-07	1.76576856873849e-07	0.0434042457578268	0.83724884444471	-0.143590680398518	417
cg02031326	-5.43617868211786e-07	2.69430010742795e-07	0.0436267945215015	0.83724884444471	-0.266773595860761	418
cg06059318	1.05440192281578e-07	5.23688066492741e-08	0.0440708856293535	0.837575517927582	0.0380495080739126	418
cg17136011	-3.69440495974584e-07	1.83627414750334e-07	0.0442301921878972	0.837860600636053	0.10772258161903	419
cg00275181	3.35333720042665e-07	1.67164519166285e-07	0.0448551664410341	0.838116653099935	0.0545256622871466	418
cg09607658	1.67266882903875e-07	8.35240419476349e-08	0.0452181351945448	0.838116653099935	0.0948638989378912	418
cg06958537	5.50730552307575e-07	2.75301188241515e-07	0.0454500126392022	0.838248196234014	0.0843261492566758	419
cg08932135	2.00155642776773e-07	1.00076856163062e-07	0.0454981809994764	0.838272250659779	0.0943296839480254	417
cg13096721	3.31975409302857e-07	1.65991286166587e-07	0.0455049238472293	0.838272250659779	0.0696919442869657	417
cg23360101	5.16736337607644e-07	2.59145222180234e-07	0.0461517320892907	0.839269854059109	-0.142762018645946	419
cg26389380	3.28356182993155e-07	1.648602489895e-07	0.0464013033673132	0.839269854059109	-0.0724779795727398	419
cg12431087	2.10779230282142e-07	1.05917724388833e-07	0.0465878583934757	0.839269854059109	0.0521166387342549	418
cg11159141	-3.91370053730238e-07	1.96692019282087e-07	0.0466173004341395	0.839269854059109	-0.168782096155275	418
cg00588090	-2.38244673978821e-07	1.19862187173355e-07	0.0468498605247544	0.839889031589493	0.126655671505712	419
cg18401451	2.09571578751901e-07	1.05451726011901e-07	0.0468814285296191	0.839898244886018	0.0797310861427752	419
cg18918396	2.08886885640677e-07	1.0511225387997e-07	0.0468920028961216	0.839898244886018	0.0644471676885806	419
cg20039048	1.78866242945157e-07	9.00419719932658e-08	0.0469804623906868	0.839898244886018	0.064193801534195	419
cg20929733	-1.85245913764372e-07	9.360191926464e-08	0.0478067263953753	0.839898244886018	0.0683931162471053	419
cg06938654	-3.39332968640764e-07	1.71557604575019e-07	0.0479339498786853	0.839898244886018	0.0684953348298787	419
cg22305187	-4.27751338987235e-07	2.16287352488735e-07	0.0479626427496036	0.839898244886018	0.108502439937269	419
cg14452650	9.78898984601044e-08	4.95322063284001e-08	0.0481221828338459	0.839934059597213	0.0351110827347742	419
cg26928531	2.05005770666707e-07	1.03768450982811e-07	0.0481992041512679	0.839934059597213	0.0464222878537142	419
cg23630256	2.45810956119462e-07	1.24648512529713e-07	0.0486058614398739	0.839934059597213	0.077492761514205	419
cg23046727	-2.30255446169211e-07	1.17029658103243e-07	0.0491259956250637	0.840511554094664	0.0557617131404529	419
cg00147863	-3.00469394770165e-07	1.52813301528759e-07	0.0492695575626151	0.840655435695353	0.132753017319671	419
cg10473907	-2.49046367054921e-07	1.26880371248197e-07	0.0496643110697656	0.841102743282119	0.173615927171952	419
cg21917532	-1.30814550046379e-07	6.67545607990087e-08	0.0500385089839008	0.841695596091415	0.0319760141849443	418
cg20749059	3.07937179216449e-07	1.57336437254722e-07	0.0503252255259683	0.842346715359963	0.0671960675698134	418
cg15028436	-2.46390876745939e-07	1.26213369011886e-07	0.0509171556323566	0.84252575826521	0.14318832598721	418
cg10246976	-1.89489996453968e-07	9.7079153071259e-08	0.0509486134255232	0.84252575826521	0.052900124210953	418
cg01117339	4.23974452956427e-07	2.17213363629734e-07	0.0509524354026823	0.84252575826521	0.302463237262731	419
cg10974632	1.38763234199578e-07	7.11197255851783e-08	0.0510425799285918	0.84252575826521	0.0519526225241416	419
cg25771677	1.1155711970766e-07	5.72533921290312e-08	0.0513574925543705	0.842858430148592	0.0356921358760798	419
cg15776617	7.64192059203856e-07	3.9236561572706e-07	0.051456500301456	0.842938546944873	0.142677851455218	419
cg22562363	-3.93478624751749e-07	2.02829724437212e-07	0.052386305506695	0.843529884794463	-0.239431689837204	419
cg01123957	-7.76940289268847e-07	4.01950257654816e-07	0.0532452575637557	0.843529884794463	-0.377212987884894	419
cg06960717	-5.38045277877433e-07	2.78391878684072e-07	0.0532743633465638	0.843529884794463	-0.154257101761685	383
cg24368383	-1.47327101122995e-07	7.62749242290212e-08	0.0534178722643245	0.843529884794463	0.0249096670340279	418
cg01359822	1.57282126898027e-06	8.15333881981216e-07	0.053724435483531	0.843529884794463	-0.23391791310073	419
cg26020161	-2.43188909240881e-07	1.26151302488328e-07	0.0538855037155458	0.843529884794463	0.181458639273094	417
cg03123370	4.67539040172148e-07	2.4257844701377e-07	0.0539332179190197	0.843529884794463	0.0779004458035891	419
cg13603551	5.78833042124288e-07	3.00467189115414e-07	0.0540490291124357	0.843529884794463	-0.197174460043859	419
cg19940584	-3.37592812661136e-07	1.75480894254755e-07	0.0543777507779	0.844039646160563	0.0408109702736353	415
cg18450168	1.20855177233437e-07	6.28348755107549e-08	0.0544326749930115	0.844039646160563	0.0340260565044002	416
cg20004424	3.05786760757205e-07	1.59027354421888e-07	0.0544980909730753	0.844223987010138	-0.0509701447840701	419
cg10484211	-3.34813271739213e-07	1.74295435676038e-07	0.0547376824960952	0.84425295325159	0.15183138900625	416
cg24940511	-1.8079033695643e-07	9.41342441375983e-08	0.0547873722594242	0.844291521689138	0.0549969626969631	418
cg27149284	2.81716000029754e-07	1.46801504444595e-07	0.0549809605831797	0.844586950834615	0.166738135756007	418
cg11372090	2.96179855459502e-07	1.54403307489576e-07	0.0550828397562103	0.844992511114879	0.0741539807387138	419
cg18574499	1.80926665111741e-07	9.43591549680118e-08	0.0551838767573645	0.845286323140761	0.0637011386537907	418
cg13816282	2.1669636307443e-07	1.13041881742909e-07	0.0552434659766341	0.845286323140761	0.0475820863117958	418
cg13063900	-2.7003285182236e-07	1.40899064158301e-07	0.0553016678948393	0.845286323140761	0.0970178341414558	418
cg10950028	2.45476774021355e-06	1.28103629415072e-06	0.0553350753125151	0.845286323140761	0.380330828820026	419
cg13530817	-2.86010793723474e-07	1.4928934005369e-07	0.0553886164504695	0.845286323140761	0.100658309951837	419
cg02871313	1.07959582312183e-06	5.64312083764986e-07	0.0557328984474846	0.845286323140761	-0.151910576362887	419
cg14076729	-5.60484056847192e-07	2.93085525829076e-07	0.0558304631359235	0.845286323140761	0.0860113749923687	419
cg07840472	1.03216436975923e-07	5.40260074017526e-08	0.0560694620179744	0.845286323140761	0.0314926232656444	419
cg20823730	1.61024002293321e-07	8.43342288046332e-08	0.0562162797990991	0.845599701407511	0.111712263393418	415
cg11988910	-4.49356627288128e-07	2.35420307516076e-07	0.0562953829543995	0.845599701407511	-0.123174122645341	416
cg09685528	-2.42831046620681e-07	1.27300077580152e-07	0.056449622653067	0.845807719605219	0.0669823216887722	419
cg13560204	-4.15376029529489e-07	2.17802203533077e-07	0.0565044013345594	0.845807719605219	0.0997563973018225	419
cg26954736	1.16090914122306e-07	6.09270755415001e-08	0.0567271052130794	0.845985662735387	0.0341244166655164	417
cg03454357	-1.22291226500399e-07	6.43173417020153e-08	0.0572532354305581	0.846980486801246	0.0383424243260474	419
cg16746113	-1.85317697141451e-07	9.75216308539075e-08	0.0573973361586803	0.846980486801246	0.0703359446288399	419
cg03690837	1.2157645363992e-07	6.40145640869382e-08	0.0575381980457557	0.846980486801246	0.0248613662203642	419
cg14603103	2.6014374033593e-07	1.37250899947452e-07	0.0580409868436228	0.846980486801246	0.0378263480735535	419
cg00519153	2.62078919819725e-07	1.38325199679894e-07	0.0581377506678229	0.846980486801246	0.0585511441156855	419
cg13904704	3.6112847035011e-07	1.90629471768905e-07	0.0581719371156881	0.846980486801246	0.0912945238048571	419
cg06338562	1.27216405652664e-07	6.73877006481482e-08	0.059049010023128	0.846994943097655	0.0636641657229573	419
cg01700472	-1.71097230400376e-07	9.06874261473602e-08	0.0592047487283895	0.847123948771897	0.0572731165816684	419
cg25912911	2.60966559940767e-07	1.39064826731193e-07	0.0605753971751357	0.847717704002933	0.0724148564026824	419
