probeID	BETA	SE	P_VAL	FDR	DeltaMeth	N
cg16440331	1.62369411685615e-07	5.90396160356695e-08	0.00595630272084406	0.915885258940666	0.0949510561228485	338
cg02134347	8.89245286057511e-08	3.24118700567422e-08	0.00607734084768788	0.915885258940666	0.0822410074382655	337
cg06756436	1.28154021099638e-07	4.679936037504e-08	0.00617443388796925	0.915885258940666	0.180137805572938	334
cg27428129	-1.19285817144294e-07	4.36351987477047e-08	0.00626258805348686	0.915885258940666	0.119037137930592	339
cg04548815	-3.28216552036153e-07	1.205023031334e-07	0.00645479328919882	0.919661068839583	-0.162949987306153	340
cg04310517	1.35679751504996e-07	4.99664625841702e-08	0.00661924877543335	0.920367405611431	0.108079436105589	340
cg21066415	-2.05942589980164e-07	7.61877511300391e-08	0.00686974864502392	0.925729698697655	0.0981969939056606	339
cg25590438	1.09834190595332e-07	4.12349136139894e-08	0.00773045555377978	0.93054516266945	0.114858703029441	337
cg24656596	3.911383795489e-07	1.47028935940705e-07	0.00780753335956386	0.931021501304776	-0.263746518329	340
cg15735030	-2.08284090929152e-07	7.84089472218019e-08	0.00789841625066761	0.931336434136216	0.113709235489175	340
cg04344018	-4.21892206698216e-07	1.59632066130173e-07	0.0082198366917292	0.933572592514194	0.148836912436845	335
cg06605739	-1.60246111736386e-07	6.06336189169169e-08	0.00822092371664969	0.933572592514194	-0.150964837324689	336
cg09323228	-6.06684794758432e-08	2.3004676799081e-08	0.00835876825851014	0.933572592514194	0.0430246052490682	337
cg10511332	-1.55822784477744e-07	5.93323914691258e-08	0.00863267185077505	0.934779719928056	0.0431699394396239	340
cg18395993	-6.12494136411869e-08	2.33297417236177e-08	0.00865525698007839	0.934779719928056	0.0276405107771661	340
cg21913775	-1.6987853219879e-07	6.47349385959395e-08	0.0086848409831133	0.934779719928056	0.0817581868603496	339
cg08072465	-1.2295276114333e-07	4.69624115869337e-08	0.00884182879737517	0.934779719928056	0.0651363662743483	340
cg06394887	6.31530181979004e-08	2.41228968243041e-08	0.00884546028286385	0.934779719928056	0.0365355906339015	334
cg18155131	6.5290082636259e-08	2.50429351814766e-08	0.00913058059166344	0.936669071442836	0.0215907591795341	340
cg20852846	-1.22882113453061e-07	4.7235019065242e-08	0.00928158543113407	0.936669071442836	0.079012643961146	340
cg07810039	-5.02398287351123e-07	1.93241264217759e-07	0.00932645362098642	0.936669071442836	-0.246813053385934	339
cg15408737	1.24724770653878e-07	4.80096251676538e-08	0.00937925881082245	0.936669071442836	0.0855964389877654	339
cg12793123	-1.3077714169386e-07	5.03624801851998e-08	0.00941192530280324	0.936669071442836	0.159800733127906	337
cg26565406	7.1902367134832e-08	2.7696892863892e-08	0.00943038434112997	0.936669071442836	0.041827981459176	340
cg16592897	1.82941510969173e-07	7.0619783552545e-08	0.00958328299265077	0.93814742284701	-0.265701427940757	336
cg15139163	1.88668319151547e-07	7.33034410961016e-08	0.0100588707757004	0.944104389426176	0.0784621062252127	340
cg24994611	1.10532176950605e-07	4.30259054705572e-08	0.0102001858140307	0.944153227098022	0.0816671653728407	337
cg00971737	-1.8126421579947e-07	7.05823053060474e-08	0.0102250139478654	0.944410726870571	0.0704663989045527	339
cg15961105	1.03972814132617e-07	4.10149291229523e-08	0.011244757018399	0.950704327506036	0.0665427024230818	340
cg27536700	-7.82081911446873e-07	3.09714243955617e-07	0.0115641489641209	0.950704327506036	0.256801767297953	340
cg06288869	8.30526371679218e-08	3.29062016407867e-08	0.0116054167972164	0.950704327506036	0.0604529311710645	340
cg16691714	1.09552508066665e-07	4.37766055965945e-08	0.012330727053575	0.950704327506036	0.106222748690703	336
cg16349029	1.25369978160638e-07	5.0140128397066e-08	0.0124055936328253	0.950704327506036	0.0880023826969553	339
cg08118067	-1.39190993899396e-07	5.59755103375198e-08	0.0128955489742978	0.950704327506036	0.0702816326673862	339
cg02541031	-7.96120928268699e-08	3.20467904453615e-08	0.0129826294687761	0.951315898370575	0.0415273068521374	340
cg16817426	1.08546229796505e-07	4.37475774551746e-08	0.0130943058850634	0.951315898370575	0.176350607298177	336
cg05210798	-1.07217617394069e-07	4.33848904929307e-08	0.0134618165900759	0.951315898370575	0.051136028319974	340
cg12144689	-2.42836618712721e-07	9.8430536806126e-08	0.0136217562527442	0.953075088272088	0.0936270544692593	340
cg10239816	-8.64680028922557e-08	3.51627401132484e-08	0.0139293442852104	0.953876994135565	0.0394498751125054	340
cg15358657	9.40661628030096e-08	3.83003816711923e-08	0.0140488815038481	0.953876994135565	0.0489940943478405	340
cg09607658	9.27316986552764e-08	3.7797831857071e-08	0.0141528515911441	0.953876994135565	0.0927241595468323	339
cg06819687	-1.49737913763771e-07	6.10856761370511e-08	0.0142350355238385	0.953876994135565	0.121815301765307	340
cg22719913	1.46360650488829e-07	5.99567168360213e-08	0.0146423905168993	0.957286827565164	0.0701231403651594	339
cg16134430	8.33094746764378e-08	3.41773624258702e-08	0.0147866366772326	0.957286827565164	0.104319048441783	336
cg25153629	-6.82763446282838e-08	2.81422853662189e-08	0.0152615470494926	0.958809293348341	0.0691457053490078	339
cg27302255	1.18294879313331e-07	4.87748213465891e-08	0.0152946136350748	0.958809293348341	0.162850963298366	336
cg17072494	2.4022991355002e-07	9.91482678868899e-08	0.0153956361877287	0.958809293348341	-0.252651787078745	340
cg08956474	9.99421209365014e-08	4.13218994539773e-08	0.0155793520404636	0.958809293348341	0.08303807622563	340
cg16658719	-6.82363339777646e-08	2.82740983642377e-08	0.0158050393465439	0.958905026960637	0.0466666144216257	340
cg14532322	-3.79289866980688e-07	1.57166484410835e-07	0.015808804136821	0.958905026960637	0.155120527206792	340
cg02965283	1.17224184747594e-07	4.86910755580431e-08	0.0160617824611069	0.960568362905471	0.109623355921788	339
cg10113334	-7.64180614668031e-08	3.17575663631854e-08	0.0161152619297314	0.960568362905471	0.0336190453035376	340
cg01709189	1.26226889297751e-07	5.25818123342106e-08	0.0163690763339062	0.960568362905471	0.16730870312815	338
cg03753813	1.36389151279683e-07	5.68490243667521e-08	0.0164333278751295	0.960568362905471	0.168623922809234	336
cg20068496	3.19733990248046e-07	1.33483136340684e-07	0.0166061491293335	0.960580222734805	-0.160046758264684	340
cg09189258	1.13899358094251e-07	4.7569142992224e-08	0.0166477711829898	0.960580222734805	-0.0405027194942124	333
cg04892651	-1.33704455070969e-07	5.62701782320874e-08	0.0174959748455596	0.960580222734805	0.0908309799021694	339
cg23661343	3.3651668280247e-07	1.42804815617574e-07	0.0184490642534678	0.964453028440241	-0.205743443583391	339
cg14791529	7.87740572925531e-08	3.34710191017415e-08	0.0185975871926644	0.964453028440241	0.0655858159753872	338
cg06142315	1.10474440065205e-07	4.72105339254525e-08	0.0192817815496055	0.964453028440241	0.0659661455365027	337
cg00450824	-5.62873443421507e-08	2.42682955754106e-08	0.0203745639992954	0.964453028440241	0.0444623030215858	340
cg08981626	1.75729663907389e-07	7.58191893094505e-08	0.0204630999107869	0.964453028440241	0.160989489216915	340
cg26429925	-1.39268554025339e-07	6.01085455197732e-08	0.0205064017001554	0.964453028440241	0.0539403028238019	340
cg27634115	1.38021988364154e-07	5.96109963217202e-08	0.0205922554197737	0.964470107509052	0.120633276615526	336
cg03623401	-5.09662027223194e-07	2.20716530310887e-07	0.0209366535997505	0.964954419211815	0.182935052185088	340
cg14144229	1.27256939978285e-07	5.52057765061572e-08	0.0211588390434126	0.964954419211815	0.155176232233181	337
cg13644052	1.23651493056546e-07	5.36452056882133e-08	0.021167310547175	0.964954419211815	0.113385786012886	340
cg15831212	-2.02994796799167e-07	8.82257896495283e-08	0.021399797933956	0.964954419211815	0.12453278008146	340
cg07271473	1.20156040728315e-07	5.23257458084532e-08	0.0216582638837084	0.965164689846637	0.148524332857943	339
cg06952790	1.33982311703288e-07	5.84069280080814e-08	0.0217936274351247	0.965164689846637	0.0610013874418253	340
cg10523494	5.17642463273608e-07	2.2591161706298e-07	0.0219432097533982	0.965164689846637	-0.167386844376801	340
cg00515905	1.1833636410936e-07	5.16569962031539e-08	0.0219744043116393	0.965164689846637	0.157483789676789	340
cg04347164	9.0547905031205e-08	3.95711098252733e-08	0.0221239769667882	0.965164689846637	0.12792879660755	340
cg02957408	1.06767994240853e-07	4.69379110004373e-08	0.0229260708100522	0.968193891762118	0.118519834496353	339
cg18835048	-9.39426015436136e-08	4.1355834422427e-08	0.0231125987426754	0.968193891762118	0.0721335874358376	340
cg25073563	1.89294631025539e-07	8.34164952499316e-08	0.0232518528143282	0.968193891762118	-0.198234088027879	340
cg11564670	2.49277512854372e-07	1.10561641481475e-07	0.0241554723561818	0.96994784784319	-0.182190256688223	339
cg25592206	4.52095347885044e-07	2.00531754592005e-07	0.0241658252181338	0.96994784784319	0.169131573032123	340
cg04741128	1.01962059867826e-07	4.54295123876981e-08	0.0248065884153992	0.972860922259117	0.0936968497755878	334
cg04603130	3.08393296204222e-07	1.37505614059487e-07	0.0249117296715736	0.97348390392342	0.371087505008794	340
cg26387689	4.61069059964725e-08	2.05979480300289e-08	0.0251935298110244	0.974234807084352	0.0233645678466498	340
cg09835220	8.32039309251902e-08	3.71993393470722e-08	0.025305657576381	0.974838384780997	0.125690751171452	337
cg08798244	1.08310439910948e-07	4.84318789941696e-08	0.0253291140139374	0.975117161727307	0.103327378973505	338
cg24503369	1.13489771643579e-07	5.09124178219935e-08	0.0258060746184392	0.975482538790953	0.142056157792495	338
cg24719726	-1.2676106631491e-07	5.69764011790922e-08	0.0260947039833584	0.975890483897042	0.0893183614336946	331
cg06616476	-6.47457610003647e-08	2.91462020132174e-08	0.0263229805572706	0.976814335704013	0.029691378379489	340
cg00819310	1.20890768557219e-07	5.45740542463249e-08	0.0267484474669981	0.977319142167614	-0.240599191896409	335
cg24935976	1.09246302680156e-07	4.93805329290169e-08	0.0269434965929161	0.978111635721525	0.147880475151705	338
cg17647273	1.29280736565876e-07	5.84627318301389e-08	0.0270125864305057	0.978525337142066	0.117767757643675	340
cg26091928	9.1886823453082e-08	4.18352837956657e-08	0.0280636570787778	0.980326953833531	0.0506964214803574	340
cg22247664	-3.77730201928947e-07	1.72119363449938e-07	0.0281935354032502	0.980326953833531	0.169946975272567	340
cg01269718	-1.3802348544054e-07	6.29852906860705e-08	0.0284257067137901	0.980326953833531	0.07825222103181	340
cg23394420	-9.11498843513875e-08	4.16369061225915e-08	0.0285851518444283	0.980326953833531	0.0486602776717469	340
cg01552551	1.39430847202948e-07	6.3708759407074e-08	0.0286283736483001	0.980326953833531	0.102570536390995	338
cg14731400	9.68738783423407e-08	4.44262605233026e-08	0.0292163902185258	0.980326953833531	0.143564089266685	337
cg17004373	-5.17829417045319e-08	2.380955146481e-08	0.0296390331697696	0.980326953833531	0.0284256064572263	340
cg22826449	8.41163496873795e-08	3.86935269534888e-08	0.0297116920194789	0.980326953833531	0.0821537453034787	337
cg00230766	8.77201269610855e-08	4.04176186033698e-08	0.0299808126908116	0.980326953833531	0.101564392716894	339
ch.5.3135990F	7.72884639909722e-08	3.56333565103813e-08	0.030083293859356	0.980326953833531	-0.03589929019551	338
cg00480136	5.71914827927278e-08	2.63970491734371e-08	0.0302664196223202	0.980326953833531	0.044480697424194	340
cg25371314	1.14262993393031e-07	5.29149560488415e-08	0.0308214371440704	0.980326953833531	0.121510770374595	340
cg02237342	-1.56665198334852e-07	7.25885052628947e-08	0.0309072685110566	0.980326953833531	0.258203202831748	337
cg12144573	8.18588076591521e-08	3.79304169477536e-08	0.0309176502036607	0.980326953833531	0.101690129758494	338
cg15357376	1.06063089626892e-07	4.9224735383514e-08	0.0311876208074242	0.980326953833531	0.135343315546835	338
cg25556582	-5.78701817709264e-08	2.68719456126186e-08	0.0312751772264414	0.980326953833531	0.0466365206346895	340
cg27541892	-8.09234455519356e-07	3.75936181751612e-07	0.0313513357088825	0.980326953833531	0.249961922746955	340
cg16546864	8.41752171987645e-08	3.91097985863629e-08	0.0313753485192885	0.980326953833531	0.0838498399469605	340
cg05058734	1.10617405724968e-07	5.13973804110837e-08	0.0313816613970113	0.980326953833531	0.0497753504298149	339
cg13992444	1.03263560406819e-06	4.80530417233616e-07	0.0316384026165783	0.980326953833531	0.432572557954397	340
cg10236790	-8.29137423443511e-08	3.86787500935159e-08	0.0320608589675086	0.980326953833531	0.0570762347556023	340
cg01644640	2.6668069875082e-07	1.24789959871433e-07	0.0325950232131895	0.980326953833531	-0.233710149923636	339
cg22819672	-9.96582095696989e-08	4.66914929666736e-08	0.0328102495652831	0.980326953833531	0.0597680440383385	340
cg02530172	8.19890410868926e-08	3.84579918949297e-08	0.0330141100347984	0.980326953833531	0.137489156555072	338
cg04504627	9.19549138363054e-08	4.32201116843954e-08	0.0333706381396394	0.980326953833531	0.0854229232677822	340
cg17752268	1.61815148714639e-07	7.60910640952915e-08	0.0334534507457042	0.980326953833531	0.0745304575569337	340
cg26993848	-1.93025436406755e-07	9.08310546308986e-08	0.033577936913595	0.980326953833531	0.0768767735949137	340
cg12630522	-4.64094689247847e-08	2.18417826092473e-08	0.0336031166598057	0.980326953833531	0.0192218986712322	340
cg04597831	-8.28149709433543e-08	3.90384677906857e-08	0.0338908145366801	0.980326953833531	0.0544403723097104	340
cg23161359	3.67637574398982e-07	1.73522019005039e-07	0.0341175473828	0.980326953833531	-0.153519188603271	340
cg05966988	5.54395943678011e-08	2.62039253999244e-08	0.0343704949237076	0.980326953833531	0.0327350845120723	340
cg01308252	7.15721247181722e-08	3.39494812832688e-08	0.0350141306415528	0.980326953833531	0.0498340490257539	340
cg23443627	-1.64221736808664e-07	7.81273401355808e-08	0.035555442242481	0.980326953833531	-0.163399706295744	340
cg25974888	9.12192772416225e-08	4.36300440802903e-08	0.036550968384055	0.980326953833531	0.15187269602384	338
cg26738010	1.16858714645706e-07	5.59777988501856e-08	0.0368348000824286	0.980326953833531	0.128196181623439	340
cg09748960	2.19275666873883e-07	1.05090764787731e-07	0.0369300952631036	0.980326953833531	0.200207289631202	340
cg14385122	-8.64385240467968e-08	4.15040717872317e-08	0.0372829865892788	0.980326953833531	0.0992375587238447	340
cg19012958	1.25013051372965e-07	6.00259534096678e-08	0.0372831388566678	0.980326953833531	-0.188875913128064	336
cg22675825	-5.06756778721299e-08	2.43514431726144e-08	0.0374326858646034	0.980326953833531	0.0313158704888429	336
cg19055869	-2.82030173184535e-07	1.3578631668585e-07	0.0378002042802116	0.980326953833531	-0.231165549572858	340
cg20255933	8.0220945723213e-08	3.8650254658032e-08	0.0379346086994055	0.980326953833531	0.130837301053655	337
cg14337785	1.26615957186247e-07	6.11071475127658e-08	0.038262469070903	0.980326953833531	0.173810580484133	335
cg19655179	9.58381201896391e-08	4.62896642619143e-08	0.0384149032625543	0.980326953833531	0.0840880616120583	336
cg16131866	1.04896375102073e-07	5.06903961002902e-08	0.0385128775960967	0.980326953833531	0.160679113909746	338
cg25150520	1.17279411958616e-07	5.66778117223556e-08	0.0385245359284249	0.980326953833531	0.14527395241059	337
cg02646073	-1.13032871699564e-07	5.46892138685718e-08	0.0387509273980948	0.980326953833531	0.0606853165837882	339
cg05836965	-9.79713929800483e-08	4.74898117513055e-08	0.0391128055613839	0.980326953833531	0.060464638820999	340
cg24264674	6.48295441142469e-08	3.1447019888469e-08	0.039250779533053	0.980326953833531	0.0509267102667976	340
cg13542461	-4.71194914269611e-08	2.28698525226375e-08	0.0393668025629826	0.980326953833531	0.0324564395746126	340
cg04886595	-1.1335942338999e-07	5.50419763907567e-08	0.0394455426289603	0.980326953833531	0.10231711812798	340
cg07628705	-1.82128349739856e-07	8.84547685459439e-08	0.0394942587353105	0.980326953833531	0.0910722471188226	340
cg24201362	7.4715138488206e-08	3.64246832303547e-08	0.0402452604920793	0.980326953833531	0.0767784047327095	337
cg08024029	-1.11416130862285e-07	5.43878023660264e-08	0.0405061411374441	0.980326953833531	0.0615015134972298	340
cg15788537	1.63258953466211e-07	7.96949581348868e-08	0.0405063260513231	0.980326953833531	0.161129218278533	340
cg14339991	1.58258181876173e-07	7.7394685479244e-08	0.0408726313107121	0.980326953833531	0.138644810180554	340
cg07727721	-6.29098665620497e-08	3.08045096304516e-08	0.041128809321874	0.980326953833531	0.0354531258746814	340
cg25391023	1.85131767617077e-07	9.06679960516678e-08	0.0411649683529693	0.980326953833531	-0.203938527963637	339
cg04556550	1.04463542971262e-07	5.12019205729271e-08	0.0413277175141801	0.980326953833531	0.111611962261143	338
cg02963624	-1.16108596283667e-07	5.69609184033038e-08	0.0415108932577922	0.980326953833531	0.0571974777807157	340
cg17033499	1.50109058847853e-07	7.39625759510866e-08	0.0424046225729243	0.980326953833531	0.0676854591436636	329
cg16121641	7.08279958341875e-08	3.49192309391538e-08	0.0425257842245554	0.980326953833531	0.0658564271227381	337
cg00689225	-3.09983328425277e-07	1.52924663816573e-07	0.0426590457223304	0.980326953833531	0.2777335101242	340
cg11401796	1.60242823418306e-06	7.91273574390168e-07	0.0428544867139735	0.980326953833531	0.499209032126507	340
ch.17.21699132R	5.53737926794728e-08	2.73463283149944e-08	0.0428768356363135	0.980326953833531	0.0331740472486654	340
cg01613337	-1.82903471573309e-07	9.07703656130935e-08	0.0439032813725692	0.980326953833531	0.112599765193469	340
cg20303724	3.07337104241384e-07	1.52550799584489e-07	0.0439408975453338	0.980326953833531	-0.23772883662299	340
cg14692457	8.92736712185417e-08	4.43288876528068e-08	0.0440206864921424	0.980326953833531	0.102296584016637	337
cg02195657	-1.35756215371163e-07	6.74377628785827e-08	0.0441083918317757	0.980326953833531	0.0809437619619653	340
cg19298856	-1.56388398447611e-07	7.78161941892178e-08	0.044461326426804	0.980326953833531	0.0621386262871769	339
cg17521526	9.59134249157206e-08	4.77359217482948e-08	0.0445105739452119	0.980326953833531	0.111883532495997	339
cg21413251	-6.82251768336691e-08	3.39738749910328e-08	0.0446256666085788	0.980326953833531	0.0694155918503075	339
cg26951440	-4.31244645935137e-07	2.14912277859312e-07	0.0447914436735088	0.980326953833531	0.169692986701469	340
cg06936265	7.73490208520511e-08	3.85672883874747e-08	0.044903185627711	0.980326953833531	0.0995323089956633	340
cg14710529	6.65568065810648e-08	3.32164443684387e-08	0.0450989246595095	0.980326953833531	0.0852622765758051	338
cg05655953	1.2371928261016e-07	6.17606704905191e-08	0.0451552915103674	0.980326953833531	0.187776956225137	339
cg05500783	1.31084188020208e-07	6.55157920989675e-08	0.0454136328219812	0.980326953833531	0.160777107260677	336
cg05856884	2.26475171930115e-07	1.13270542608824e-07	0.045563136263301	0.980326953833531	0.132209471118305	340
cg17971929	7.739463594292e-08	3.87455460681394e-08	0.0457697526191942	0.980326953833531	0.032109373883977	340
cg25848652	1.1776058693542e-07	5.89635377417357e-08	0.0458060221556258	0.980326953833531	0.212520167771556	338
cg16557906	8.27265703877732e-08	4.14526008355113e-08	0.0459675989196618	0.980326953833531	0.128543671973884	339
cg10154780	-4.13310228396324e-07	2.07388877741523e-07	0.0462697927491008	0.980326953833531	-0.13783003590361	339
cg09009983	9.08978322158007e-08	4.56324251153059e-08	0.0463757674381193	0.980326953833531	0.0526250687848143	340
cg03254230	5.45586099456359e-08	2.74195508786064e-08	0.0466162366217058	0.980326953833531	0.0531297683679528	340
cg16736989	8.51897918327815e-08	4.28675051477732e-08	0.0468912315311999	0.980326953833531	0.13340731989018	335
cg06913517	-5.22270438864991e-08	2.62839004580317e-08	0.046918460463358	0.980326953833531	0.037538838515908	339
cg17970482	-1.81377707676132e-07	9.13598263012018e-08	0.0471098328036948	0.980326953833531	0.085087637742299	339
cg19219778	9.4243582241631e-08	4.74722039056205e-08	0.0471180941584851	0.980326953833531	-0.0541374228357394	340
cg09014354	1.72967073210563e-07	8.71812011525541e-08	0.0472563896186543	0.980326953833531	0.0835145658597943	340
cg23223044	-1.12998856446621e-07	5.70358946111783e-08	0.0475701424146186	0.980326953833531	0.140409394310467	340
cg00149397	-3.94600775919142e-08	1.99471971519772e-08	0.0479031402173678	0.980326953833531	0.0167773586236544	339
cg23384185	-7.79945483717975e-08	3.94780940261583e-08	0.0481954308500803	0.980326953833531	0.0493960207610821	340
cg19515468	1.31893015619649e-07	6.6913487706103e-08	0.0487127121938206	0.980326953833531	-0.147242888164487	340
cg07186032	-9.58431169649975e-08	4.86614882125017e-08	0.0488855285678554	0.980326953833531	0.0506264102534561	340
cg26239297	1.20044076962392e-07	6.09863033299789e-08	0.0490246005219389	0.980326953833531	0.194275629445461	339
cg14850771	-5.44109175302752e-08	2.7774800631632e-08	0.0501124364284013	0.980326953833531	0.0461497110914697	339
cg12604192	1.09554660377885e-07	5.59307797014166e-08	0.0501415571603955	0.980326953833531	0.162099226922296	337
cg22802167	2.02067592310618e-07	1.03220758725047e-07	0.050273969611191	0.980326953833531	0.332127665025193	340
cg21116793	5.38796609037094e-08	2.75372762084048e-08	0.0503935481971502	0.980326953833531	0.0639000336557143	340
cg23730260	-1.6150145850294e-07	8.26975661491935e-08	0.0508294657695702	0.980326953833531	0.0516469064433022	340
cg09459774	8.28003035851481e-08	4.24028550450872e-08	0.0508544587660865	0.980326953833531	0.0818330475972452	340
cg06538345	1.15970706920388e-07	5.94279767524009e-08	0.0510035751820319	0.980326953833531	0.136862639034791	340
cg09585968	-2.59216285440421e-07	1.32855514630027e-07	0.05104345854377	0.980326953833531	0.155486471937504	340
cg00977707	1.07608000526127e-07	5.51580378351809e-08	0.0510685446523569	0.980326953833531	0.166788072946206	335
cg22504528	8.64111543707673e-08	4.43350511215177e-08	0.0512896613485127	0.980326953833531	0.108579112924168	339
cg23764900	2.21097981137915e-07	1.13500558250245e-07	0.0514161294853112	0.980326953833531	0.109423413615167	340
cg12555879	-3.9857431369532e-08	2.05025771525973e-08	0.0518929726908111	0.980326953833531	0.0262762675252385	339
cg21164877	1.5726168708291e-07	8.09108738866128e-08	0.0519387650826051	0.980326953833531	-0.143353828575189	340
cg10735633	-4.84163788211122e-08	2.49764680145941e-08	0.0525647124436973	0.980326953833531	0.0414520001499141	340
cg16393928	7.71061773411962e-08	3.98811063489922e-08	0.0531867982780496	0.980326953833531	0.120381599680414	337
cg02318926	-4.18598613868309e-08	2.16531027509816e-08	0.0532110919064267	0.980326953833531	0.0248859723333499	340
cg03070194	-5.17691177603201e-08	2.67995216960043e-08	0.0533943250314687	0.980326953833531	0.0496349377059966	340
cg11628541	6.49096190070473e-08	3.36234121103588e-08	0.053546307109896	0.980326953833531	0.038157663802407	340
cg05628625	9.29455131643581e-08	4.81887958294099e-08	0.0537583664772801	0.980326953833531	0.127480085181996	339
cg07319528	-5.33472395923966e-08	2.766824284423e-08	0.0538422369917959	0.980326953833531	0.0359066188436945	340
cg21352158	-4.20729853197035e-07	2.18232839248917e-07	0.0538682712706045	0.980326953833531	0.168808734349054	340
cg20429350	1.04050590733136e-07	5.40286062260301e-08	0.0541240321801415	0.980326953833531	0.114732180268514	338
cg08793658	-1.059113009576e-07	5.50045420613354e-08	0.0541667104916538	0.980326953833531	0.109038070882557	340
cg17977273	2.47539315168735e-07	1.28598841604884e-07	0.0542424489061129	0.980326953833531	-0.191486451967683	340
cg04154697	-1.13962107808052e-07	5.92440602908109e-08	0.0544042468012802	0.980326953833531	0.123830336351888	340
cg18674234	-2.45134965138193e-07	1.27461705783957e-07	0.0544543339402884	0.980326953833531	0.182975944146316	340
cg12455309	-1.97894123643378e-07	1.03138425067258e-07	0.055019331255543	0.980326953833531	-0.140318445266784	339
