probeID	BETA	SE	P_VAL	FDR	DeltaMeth	N
cg04720785	3.31155417235092e-08	1.18286620972758e-08	0.00511657068893301	0.744019523974285	0.0196782339393845	438
cg15965495	-1.053409516653e-07	3.78643834504901e-08	0.00540152066690166	0.744019523974285	0.102600716324643	438
cg08046512	9.90659557453934e-08	3.57924554501983e-08	0.00564380241940838	0.744019523974285	0.0696788391478365	438
cg02431704	1.10477371208011e-07	4.00460781142601e-08	0.0058021782195656	0.74426762498171	0.0800713945173058	435
cg08398554	7.98998194842314e-08	2.89672993665954e-08	0.0058107035065085	0.74426762498171	0.0606808547149836	438
cg15225779	9.61790537300414e-08	3.5035551084414e-08	0.00604768766953024	0.74466913699634	-0.164861688563021	438
cg10608004	7.88765532052283e-08	2.87855913496265e-08	0.00614129998204553	0.745524388705314	-0.0559161870309501	437
cg00809399	1.08985582230178e-07	4.00742691320778e-08	0.00653629017648294	0.747186249696407	0.215256095896386	438
cg03034689	6.75226362345194e-08	2.49764301026892e-08	0.00686228929724548	0.748170417431639	0.0388586973262781	438
cg09555555	1.19015600226674e-07	4.40413617154237e-08	0.00688492380799468	0.748758762831162	0.068272013314111	438
cg26345037	6.11951903299985e-08	2.27198701841408e-08	0.00707134276801588	0.749549823792724	0.0618935594928852	438
cg14115936	1.63794870137074e-07	6.09500661169778e-08	0.00720189304017652	0.749549823792724	0.0816209715165839	438
cg08797669	3.54682052816839e-08	1.3209892085963e-08	0.00725356377503554	0.749549823792724	0.0256375779873004	438
cg17798978	6.57131376712303e-08	2.44833928747275e-08	0.00727496730019463	0.749554586589527	0.0579217960354999	438
cg08013109	1.12676332125172e-07	4.21000516777388e-08	0.00744190683440202	0.751979699332596	0.0786818522796892	438
cg18245083	5.57368870174439e-08	2.08841970961593e-08	0.00761103739194844	0.752413858101134	0.0378556135571715	438
cg11478320	9.45188881037157e-08	3.55719662032509e-08	0.00788120068628104	0.755349220069259	0.0410658406246942	436
cg11890956	4.27367126679332e-08	1.61126272585595e-08	0.00799279673104834	0.756885891776159	0.0197333437894164	434
cg11924368	1.00399979222693e-07	3.80234822143658e-08	0.00827903823271553	0.759978724965792	0.067903335123645	438
cg11781977	-1.40795483957286e-07	5.35850790420359e-08	0.00860115922098258	0.762316045519394	0.120255674022015	438
cg05621184	1.57953559235964e-07	6.01830423233432e-08	0.00867628942223011	0.762316045519394	0.0963615336916039	438
cg01220768	-1.06280933333451e-07	4.05657393422693e-08	0.00879380541184899	0.762316045519394	0.117168262126785	438
cg00230837	1.01758456977327e-07	3.91987022844505e-08	0.00943256884824939	0.764753966575816	0.118984453530958	437
cg27537740	-8.22418833253919e-08	3.17038921336753e-08	0.00948491939132537	0.764753966575816	0.131755397288702	436
cg05274755	1.04986124950199e-07	4.04909630295527e-08	0.00951902114829824	0.764753966575816	0.065995734843495	437
cg22052659	7.09047851557514e-08	2.74707370047533e-08	0.00984853648706562	0.765819852333007	0.0465682084143191	438
cg15127270	-6.17716477680797e-08	2.3983523271135e-08	0.0100070130807018	0.766940541431307	0.0924638180476075	434
cg19244922	1.42991806572254e-07	5.5792170739205e-08	0.0103790944859501	0.769091926423276	0.0673319404752031	438
cg06765586	-1.09065235964471e-07	4.25984343624088e-08	0.0104578558819383	0.769091926423276	-0.161223305984615	438
cg26334299	-5.93900779701599e-08	2.32433321027235e-08	0.0106143647792349	0.769091926423276	0.0625464365861075	437
cg17824685	-8.42590160731404e-08	3.29998068094169e-08	0.0106701884688842	0.769091926423276	0.113639137670387	438
cg18450168	5.05781104263694e-08	1.98088321867922e-08	0.01067041516872	0.769091926423276	0.0347319660410318	435
cg12190125	-9.75895195555044e-08	3.84096534500134e-08	0.0110613395593854	0.771536150793318	-0.127521491802781	438
cg04496485	1.02628804191389e-07	4.05938116897306e-08	0.0114652806346088	0.775446289961091	0.0666893621955669	424
cg13400821	-1.03592086109827e-07	4.12592977118007e-08	0.0120472465315809	0.778991822304894	0.0658540633325744	438
cg23275158	8.4523258784393e-08	3.36736469440215e-08	0.0120706745941726	0.778991822304894	0.0641239130967735	438
cg04930982	-8.62799489402922e-08	3.44060954679089e-08	0.012152195541319	0.779190391723599	0.15897830756608	438
cg24768245	5.5304154470611e-08	2.20796494900665e-08	0.0122535580954638	0.779709745662823	0.0603168367170979	438
cg19223129	-7.58195279568828e-08	3.02829067136435e-08	0.0122899736536983	0.779709745662823	0.0695084664469708	438
cg24384472	-1.26182543580795e-07	5.06066428960425e-08	0.0126526640161564	0.779709745662823	0.0977918372553401	437
cg17331494	1.16844872521265e-07	4.68782438227004e-08	0.0126840855651396	0.779709745662823	0.0657524488587185	437
cg19127138	3.04149799028814e-07	1.22036487808492e-07	0.0126923880685217	0.779709745662823	0.113791935628467	438
cg02586551	6.38836078915768e-08	2.56679945495888e-08	0.0128159556188038	0.779737707556491	0.0699756868668595	438
cg21620953	-9.18885058677847e-08	3.69456019280317e-08	0.0128778420287544	0.780306975133776	0.167952163372711	437
cg11416338	5.43577495342522e-08	2.20376153649532e-08	0.0136406654339996	0.78560629009526	0.0574987910179809	438
cg07664027	-8.10026090990801e-08	3.28672519784889e-08	0.013718981006067	0.785804264713201	0.103271760133289	438
cg10001590	-1.50056898419737e-07	6.09825416066106e-08	0.0138684270672862	0.786456552893903	-0.172335476219596	438
cg22800453	-9.57371685223838e-08	3.89592119957121e-08	0.0139958758075456	0.786456552893903	0.138336958908167	435
cg24405951	9.31319367139517e-08	3.80435229759788e-08	0.0143637063207844	0.788304726464521	-0.176901742221857	437
cg15967449	4.94570942365623e-08	2.02973286710601e-08	0.0148248107971771	0.788304726464521	0.0453318490728787	438
cg02531859	-1.02957363938349e-07	4.22589847749947e-08	0.0148366257809135	0.788304726464521	0.100062579732112	414
cg15062725	2.77503917536665e-07	1.14203764921115e-07	0.0151029202083244	0.788304726464521	-0.114018314504081	438
cg00883166	-7.42261365263768e-08	3.05482159808468e-08	0.015107045656016	0.788304726464521	0.109046919666541	436
cg09429700	-8.14578294042473e-08	3.36640138593731e-08	0.0155320283210965	0.788304726464521	-0.216613543661746	438
cg10004897	8.15613810579079e-08	3.37163234327541e-08	0.0155612167407227	0.788304726464521	0.144267752630229	438
cg08173915	1.39803548903948e-07	5.77974724003898e-08	0.0155695607653578	0.788304726464521	0.462971182547993	437
cg25052970	4.76851910980355e-08	1.97228329202265e-08	0.0156161237273344	0.788304726464521	0.0272053494745817	437
cg10605064	2.52249221503954e-07	1.04967585874252e-07	0.0162560568474197	0.792286396570716	-0.210487654786577	438
cg27428129	-6.49496926402632e-08	2.70418282022228e-08	0.0163135870939367	0.792370494216612	0.125647855300153	437
cg19949955	4.81596089143301e-08	2.00527094512809e-08	0.0163212732157163	0.792370494216612	0.0382171391987945	437
cg18828306	1.77875740225635e-06	7.40671501825637e-07	0.016325912929954	0.792370494216612	0.613285645513768	438
cg21860675	-7.83049170641549e-08	3.26437518004528e-08	0.0164501549350204	0.792370494216612	0.0994087796926834	435
cg01186551	5.20656906079293e-08	2.17335595585164e-08	0.0165915725905204	0.792568300357073	0.0710916262329736	438
cg07596568	7.07709178697725e-08	2.97235693099138e-08	0.0172671322245658	0.796659072724698	0.0550672982963375	438
cg10523494	3.53645113747022e-07	1.48625427809828e-07	0.017339020634077	0.796659072724698	0.162154754969666	438
cg13354695	-7.28481070213285e-08	3.06225390308807e-08	0.0173641568408383	0.796659072724698	0.105345231592517	436
cg02710015	3.11244298212139e-07	1.31014165236636e-07	0.0175178906430031	0.798304057036265	0.302665422645259	438
cg24660670	8.43866658069636e-08	3.55217222685515e-08	0.0175187570735811	0.798304057036265	0.0661072204204465	438
cg09323228	3.43737330254113e-08	1.45186012149722e-08	0.0179055713447202	0.800520072941518	0.0380969748473277	435
cg19085307	1.27732216824548e-07	5.39565625500251e-08	0.0179176422632384	0.800731825494287	0.174209707586079	438
cg06897478	-1.25128271600085e-07	5.28600407670234e-08	0.0179250922670473	0.800913623887856	0.0812814356311033	438
cg02023773	1.41813246031504e-07	5.99609850393799e-08	0.0180255924835154	0.800987819795257	0.133335551303099	438
cg14096229	1.45093489167188e-07	6.14500394400163e-08	0.0182177775028322	0.800987819795257	0.182569905680576	438
cg15158376	2.93517886475008e-08	1.24334511932235e-08	0.01823992434026	0.800987819795257	0.0186167058749175	436
cg02063166	1.70915186615601e-07	7.25392819243237e-08	0.0184642552050346	0.801350865407525	-0.0896413359459376	437
cg14882311	9.98215762546006e-08	4.23740903669553e-08	0.0184867477594609	0.801413588156007	0.11871630563342	438
cg13569486	3.14276543044303e-07	1.33616087688033e-07	0.018668452996743	0.801538006829122	-0.156371239715901	438
cg22213614	-2.74938404018889e-07	1.17017283824286e-07	0.0187959275493341	0.801538006829122	0.173731937633051	438
cg16230141	4.04300714049749e-08	1.72298057269462e-08	0.0189496855685246	0.801538006829122	0.0304657999775214	432
cg03559037	2.56334815121894e-07	1.09254059886105e-07	0.0189645581164313	0.801538006829122	-0.143081887217085	438
ch.1.659111R	1.00387782524257e-07	4.28139179552568e-08	0.0190400221282203	0.801538006829122	-0.0553778665471011	435
cg14836864	3.53174030961154e-08	1.51354555632727e-08	0.0196260142888855	0.803907835313086	0.0286655791940351	437
cg14222656	1.00837635155449e-07	4.32993672331519e-08	0.0198671312976719	0.804744653139385	0.0985718489309116	438
cg25996061	6.72148495371555e-08	2.89248521425129e-08	0.0201375539953868	0.804750085138672	0.163168773524425	438
cg27431761	-3.90272560243436e-07	1.68018670885544e-07	0.0201902856600273	0.804750085138672	0.175928971437644	438
cg24773418	2.98761595260343e-08	1.28645417758858e-08	0.0202132987998745	0.804750085138672	0.0156499433685851	437
cg02004632	1.29484110690289e-07	5.5850789648186e-08	0.02042794208048	0.805305725946182	0.0756830075116644	438
cg21171625	1.27319099966455e-07	5.49974240305897e-08	0.0206128690456814	0.805707853407594	0.0550180503942455	438
cg18640098	-8.58026792858982e-08	3.70864304645543e-08	0.0206903935516584	0.805740485678164	-0.164723713755545	435
cg24907852	5.83610430608187e-08	2.52325107320898e-08	0.0207264619108137	0.805740485678164	0.0506283022632194	438
cg25130993	3.5798453086279e-08	1.55436014182897e-08	0.02127327283146	0.80934334962881	0.0382181254289781	437
cg01308252	4.83654291356944e-08	2.10184437063385e-08	0.0213862796008004	0.809919294270269	0.0445331104789746	438
cg04428718	3.85376132118477e-08	1.6790336308696e-08	0.0217201869298451	0.811033486126106	0.0415983006467486	437
cg09318120	8.08376037111792e-08	3.52263019866486e-08	0.021744123304345	0.811405699369251	-0.0559008798048024	437
cg01982166	-6.18481570632472e-07	2.70893814745369e-07	0.0224236302664901	0.814969289209522	-0.395312899434595	421
cg21043273	1.04220451540233e-07	4.56508141545118e-08	0.0224308292376948	0.814969289209522	-0.0772736800157813	438
cg24638828	1.59169521075809e-07	6.97292424268087e-08	0.0224492467265238	0.815037072990684	-0.124333320062036	438
cg08570691	5.59005969776173e-08	2.44969743442056e-08	0.0224929519269382	0.815170419876633	0.0413437824169458	438
cg03646096	-6.2077449937769e-08	2.72323927448544e-08	0.022634720377268	0.815584095257523	0.0615455716252419	438
cg11531778	1.15969931640168e-07	5.08828704147795e-08	0.0226578727408624	0.815584095257523	0.130088722766535	438
cg12515638	-1.25272798240995e-07	5.49692156511259e-08	0.0226692760526212	0.815584095257523	0.0865610496160237	438
cg02730139	-7.26559649974291e-08	3.19135321500244e-08	0.0228070932868076	0.815612180126893	0.0705860566903027	438
cg07351262	1.15433766697152e-07	5.0738106955831e-08	0.022900523220609	0.815612180126893	0.0987410202588759	438
cg06788803	2.65376039346135e-08	1.16652008314601e-08	0.0229096736239758	0.815612180126893	0.0228378810076657	437
cg00836272	8.30919848972111e-08	3.65920829115112e-08	0.0231612677901643	0.816259689266819	-0.151404801390376	435
cg10498921	1.14354316242766e-07	5.03675906886213e-08	0.0231836394053301	0.816259689266819	0.209782609828459	437
ch.5.3099968F	8.05176639066468e-08	3.55224549585463e-08	0.0234104252071771	0.816259689266819	-0.0347780546580651	436
cg26740494	-1.4880637490037e-07	6.57569349878388e-08	0.0236371601734372	0.817385460338459	-0.114543499982085	437
cg17377211	-8.66441950213122e-08	3.82965242062269e-08	0.0236692539761608	0.817385460338459	0.0989359822843585	438
cg13560204	-1.34985607958957e-07	5.96916294745228e-08	0.0237355797466494	0.817385460338459	0.104614948127478	438
cg15437528	5.3876855578525e-08	2.3881499074625e-08	0.0240701232654225	0.817385460338459	0.0573288210205644	438
cg03964111	3.06744939286059e-07	1.3616739778428e-07	0.0242777733407502	0.817385460338459	0.200001924196468	438
cg20929733	-6.25654104535233e-08	2.77911098760488e-08	0.0243681717393742	0.817515825909972	0.0682299485623563	438
cg22826449	5.91363813984508e-08	2.64445351630722e-08	0.0253359204419817	0.820482020672873	0.0804904189502442	435
cg05443789	-8.65588101764098e-08	3.87557680265622e-08	0.0255197259038941	0.821228915164498	0.0954023940372575	438
cg22876402	-1.51869827901116e-07	6.81918597564202e-08	0.02594084888531	0.821288720023071	0.0833309758255337	438
cg23199517	6.9335366617816e-08	3.11456606460381e-08	0.0260031593735474	0.821288720023071	0.0733761860534026	438
cg11070531	4.82681396200794e-08	2.16899112573689e-08	0.0260562186302312	0.821523076914546	0.083667855786194	435
cg26251069	2.86485224348415e-08	1.28900782445823e-08	0.0262478397136544	0.821918488052661	0.0182141699103661	437
cg17506460	6.50559476550084e-08	2.93540191910225e-08	0.0266741459747035	0.824317699719886	0.0631774927065618	438
cg10469152	5.98346333080976e-08	2.70008662579683e-08	0.0266896919789401	0.824524460914365	0.0577921539803217	438
cg27633763	2.78545340716184e-08	1.2581317169784e-08	0.026831524604882	0.824547664791543	0.0281524362415332	418
cg15151749	1.7836356094065e-07	8.06592231757785e-08	0.0270135072737637	0.825069877905503	0.18812264001419	438
cg23110422	9.5235963276309e-08	4.30934195477817e-08	0.0271059577671301	0.825069877905503	0.162465592385057	435
cg09341423	5.10977380955737e-08	2.31493780952132e-08	0.0272927579898912	0.825747066092456	-0.0446194786540325	438
cg17393702	7.00854195291443e-08	3.17703295526627e-08	0.0273838398489425	0.825888603417757	-0.0539431694339101	438
cg23611233	3.60987350009514e-08	1.63715247393709e-08	0.0274561393423569	0.825901632428825	0.0556555071264944	438
cg23275764	-1.96130488399995e-07	8.94488833056991e-08	0.0283322878079735	0.827186789633204	-0.201602427907197	438
cg01851928	-5.49285357471247e-08	2.50599403671908e-08	0.0283877297199164	0.827186789633204	0.115897449423008	438
cg21649013	8.32290551227296e-08	3.79732495540965e-08	0.0283953080022896	0.827186789633204	0.31660630097516	438
cg10891473	-7.86874040123981e-08	3.59549752229153e-08	0.0286333211943218	0.827186789633204	0.0459630903855127	436
cg03727756	4.35060433887013e-08	1.98963537765668e-08	0.028769254162577	0.827363406055549	0.0506948638760546	438
cg18824585	1.03343931521203e-07	4.72885527450713e-08	0.0288602615395532	0.827363406055549	0.0914399375363659	438
cg04344018	-2.09685095362907e-07	9.61722332615232e-08	0.0292346339914316	0.827876738456465	0.131873256285492	430
cg09666540	-4.51414389569286e-08	2.07063016262301e-08	0.0292513712685046	0.827876738456465	0.0272579775251188	438
cg20451718	3.78069483164019e-08	1.7413002621888e-08	0.029916764560843	0.829763742785276	0.0394961746915486	438
cg20149998	4.18575951061619e-08	1.92791687029271e-08	0.0299212937204512	0.829763742785276	0.0412376166098761	438
cg11080456	-7.9400865950323e-08	3.6664197036317e-08	0.0303399289863291	0.830874495338204	0.166449207244502	433
cg18031661	8.61156840312761e-08	3.97718032793215e-08	0.0303689551082586	0.830874495338204	0.108623790356614	435
cg05479554	4.09210112725845e-08	1.89166046803082e-08	0.0305233129813571	0.830932504414917	0.0433612701048547	438
cg22762813	1.98244359653273e-07	9.25070348220024e-08	0.0321115498352872	0.835729979459879	0.0888647562331475	438
cg07052010	3.65564812090437e-08	1.70598079143543e-08	0.03212574846284	0.835729979459879	0.0375253294058905	438
cg09700054	8.49755520438255e-08	3.96895691789864e-08	0.0322736633293169	0.835729979459879	0.105547270873076	436
cg03774678	6.90423565000895e-08	3.22859919872597e-08	0.0324792914623117	0.83595504841589	-0.0317926836065615	435
cg15607449	4.32143034058052e-08	2.02089451506862e-08	0.0324863185611662	0.83595504841589	0.0218018425821909	438
cg24414039	2.77937239421879e-08	1.30054846419087e-08	0.0325917178155235	0.83595504841589	0.0158100158713733	437
cg11976166	9.5644975352257e-08	4.47559313865343e-08	0.032595174937001	0.83595504841589	-0.0739766312564152	437
cg16641915	3.597253063656e-08	1.69707777417794e-08	0.0340334760017363	0.839929038709915	0.0246579261394801	437
cg11817309	2.60808494694072e-08	1.23261626339631e-08	0.034353852084766	0.839929038709915	0.0200936069514996	438
cg08123106	7.95029721854323e-08	3.76711863237096e-08	0.0348200316096569	0.839929038709915	0.174047051230206	436
cg09622432	1.68950237321976e-07	8.00750498348937e-08	0.0348670889665113	0.840097946626889	0.111121915104685	438
cg20004424	9.824691880928e-08	4.6573189615355e-08	0.0349000106208365	0.840203597833133	-0.0543754037745621	438
cg13046688	-6.09347652785848e-08	2.89066523498464e-08	0.0350323595788841	0.840851466768468	0.178542256807894	434
cg10975863	1.25138663992162e-07	5.93740258281205e-08	0.0350627354255625	0.841045562738301	0.262727730755464	437
cg04737832	-5.55675266885742e-08	2.6365847644805e-08	0.03506932660043	0.841075975521153	0.0737032808743725	435
cg07138994	-3.44111708928518e-07	1.63308863892858e-07	0.0351070010101142	0.841285937336232	0.177211741608503	438
cg22354234	6.84371196098091e-08	3.24802455699827e-08	0.0351142646100152	0.841285937336232	0.0859411042766478	438
cg13235087	-1.17627423513643e-07	5.58725895472109e-08	0.0352669759616783	0.841631112360061	0.140339270836656	435
cg26393294	6.88716833429311e-08	3.27389653431757e-08	0.0354080320320739	0.841814929189636	0.0660355095602239	435
cg18097532	4.63673002044002e-08	2.20597633427182e-08	0.035562498740282	0.841814929189636	0.058050193463608	438
cg11120049	-9.41776598844239e-08	4.48240780891784e-08	0.035636517399443	0.841926228843496	0.146027000544226	438
cg02871313	2.62350696896228e-07	1.25197268241725e-07	0.0361266952059575	0.842971648538017	-0.147327270818957	438
cg17306884	6.39831464762263e-08	3.05518889543428e-08	0.0362381441236495	0.842971648538017	0.0550229894979264	437
cg19240483	-7.04117774243577e-08	3.36467897165784e-08	0.0363782248591234	0.843016620452304	0.142437597356795	438
cg13375758	3.52026033802719e-08	1.6830426654743e-08	0.0364738710781199	0.843016620452304	0.042797509855327	438
cg14205016	1.52409958998378e-07	7.30563767548078e-08	0.0369608252900368	0.844552410603627	0.0869362733992387	438
cg11293610	3.75930923341503e-08	1.80244364286456e-08	0.0370081937689439	0.844635526613889	0.0330641215870735	438
cg13717817	1.34561997566729e-07	6.45587293687683e-08	0.0371297362393138	0.845052619966369	0.115689788074393	438
cg03890220	-7.59175377340154e-08	3.64772157988068e-08	0.0374127036023246	0.845840184500316	0.0562464997395997	438
cg17943175	3.44083696671851e-08	1.6561702854067e-08	0.03774746398789	0.846053462256856	0.026793082022025	437
cg13459303	9.89858098751419e-08	4.76708280479816e-08	0.0378528956737285	0.846218238374081	0.134961700701269	437
cg08134671	-4.71205995339139e-07	2.27744578220856e-07	0.0385450718630338	0.847793293036251	-0.202613414294723	438
cg12634602	-5.21248887617172e-08	2.52114067665416e-08	0.0386859244332545	0.84816574863902	0.125852749560787	436
cg09748960	1.43061250786133e-07	6.92770866509928e-08	0.0389174461420863	0.84816574863902	0.203785361165887	438
cg06931523	-5.92591718390826e-08	2.87162793927811e-08	0.0390548061014118	0.84816574863902	0.12988650535888	435
cg16956007	-6.0175230224655e-08	2.9170036721601e-08	0.0391209525558351	0.84816574863902	0.113232146011751	438
cg26556436	7.51413443762875e-08	3.65002835001432e-08	0.0395276853631908	0.849606653603565	0.0564942871347894	437
cg13496915	-5.85740619636467e-08	2.84626058362451e-08	0.0395968145301233	0.849840761195382	0.134339735954977	436
cg27026831	4.16414318701339e-08	2.02442541143063e-08	0.0396909721499752	0.850173654058906	0.0430513746032261	437
cg15965578	1.75531148156706e-07	8.55762556512828e-08	0.0402507357712095	0.85175872170589	0.0666141406993768	437
cg02800711	-4.78364090964108e-08	2.3348264371637e-08	0.0404796435582428	0.852148893488946	0.122968933215667	436
cg18460373	2.6406249775636e-08	1.29065616279349e-08	0.0407607565018572	0.853333877701632	0.0317908235753112	438
cg06925664	-6.16023278408964e-08	3.01303085187164e-08	0.0409011900831214	0.854051779836578	0.086804127512184	438
cg18384990	4.43287044700646e-08	2.16832287645087e-08	0.0409162708000298	0.854178203260407	0.0376966620337785	438
cg22433418	1.28136266386716e-07	6.27849495863393e-08	0.0412632020187588	0.854450663350005	0.116862732215718	437
cg05854601	-7.40013936854401e-08	3.6316959520128e-08	0.0415845589883879	0.854723144945577	0.11801706335718	435
cg01156747	-1.22051111901145e-06	5.99792637027575e-07	0.0418620968208225	0.855009120655053	-0.466873086609987	438
cg01935149	3.57364595189405e-08	1.7574707176123e-08	0.0420118404609173	0.855163585452924	0.0407979479182721	438
cg13491400	-6.1902032674015e-08	3.04603750098133e-08	0.0421318894556703	0.855613492705444	0.116722532553543	436
cg17805210	-7.48721862715754e-08	3.68531972918557e-08	0.0421907834664031	0.855669011344422	0.0672278343967962	437
cg06960717	-1.5325926343136e-07	7.55217647668941e-08	0.0424237724430737	0.855727608538694	-0.150002885517576	398
cg14630382	1.12752252075907e-07	5.56257682836986e-08	0.0426645825904867	0.855952645568874	0.111201622095276	438
cg11224062	6.29654334947642e-08	3.11278190418109e-08	0.043093502844608	0.856065581315027	0.107780823658963	438
cg01954388	-3.38502299307095e-07	1.67764971467402e-07	0.0436207033170471	0.856949250247222	-0.154626227360781	438
cg05515034	5.33661195316151e-08	2.6462393221617e-08	0.0437291537013899	0.856949250247222	0.0722176029166862	434
cg02292450	1.21745810144555e-07	6.03902065900615e-08	0.0438014412809656	0.856949250247222	0.0822358506536204	436
cg16916688	-1.09164592676689e-07	5.41579307490182e-08	0.0438343470356553	0.856949250247222	0.220998034821703	437
cg26091928	5.6879753221136e-08	2.82464095301338e-08	0.0440411949352421	0.857002279094709	0.0411171708415197	438
cg27561949	4.46142780808722e-08	2.21659263120445e-08	0.0441418391100349	0.857703106948085	0.0332296808647525	437
cg07474076	-1.37731270424172e-07	6.85431017823389e-08	0.0444935526732317	0.85856883800514	0.208484611651829	438
cg07424132	-7.60820643486043e-08	3.7905205021993e-08	0.0447319186572464	0.85856883800514	-0.188960155445135	438
cg02290509	5.951549441963e-08	2.96617266389381e-08	0.0448056600668358	0.85856883800514	0.0725572086822961	438
cg07560446	-4.53034476012164e-08	2.26237521244173e-08	0.045233908781245	0.859041946239599	0.0761671009145105	438
cg04122371	1.8410761502094e-07	9.19666919696704e-08	0.0452960791036312	0.859041946239599	-0.0981131601491772	436
cg07911682	4.19005867710945e-08	2.1022304055264e-08	0.046245120922987	0.860069201708461	0.0650220145259477	435
cg21151883	2.82500855783312e-08	1.41989210085997e-08	0.046635696793731	0.860378929453865	0.031880720380837	437
cg15089111	2.61076445914405e-07	1.31318679734773e-07	0.0467991336481018	0.860378929453865	-0.140417075433594	438
cg13845561	-7.25844587460994e-08	3.65164484905352e-08	0.0468427149567492	0.860378929453865	0.168367480956713	437
cg05187003	-8.86992082529848e-08	4.46240073495473e-08	0.0468447082075667	0.860378929453865	-0.154782915853036	438
